Unnamed: 0,abv,ibu,id,name,style,brewery_id,ounces
945.0,0.042,26.0,439.0,Great Crescent Mild Ale,English Dark Mild Ale,165.0,16.0
946.0,0.062,60.0,436.0,Great Crescent IPA (2011),American IPA,165.0,16.0
947.0,0.053,22.0,389.0,Great Crescent Blonde Ale (2011),American Blonde Ale,165.0,16.0
948.0,0.05,NaN,2650.0,Denver Pale Ale (Artist Series No. 1),American Pale Ale (APA),6.0,12.0
949.0,0.087,NaN,2649.0,Hibernation Ale,Old Ale,6.0,12.0
950.0,0.061,NaN,2648.0,Whitewater,American Pale Wheat Ale,6.0,12.0
951.0,0.071,NaN,2647.0,Rumble,American IPA,6.0,12.0
952.0,0.083,NaN,2646.0,Orabelle,Tripel,6.0,12.0
953.0,0.05,NaN,2645.0,Lasso,American IPA,6.0,12.0
954.0,0.095,75.0,2644.0,Yeti  Imperial Stout,Russian Imperial Stout,6.0,12.0
955.0,0.073,NaN,2643.0,Colette,Saison / Farmhouse Ale,6.0,12.0
956.0,0.071,NaN,2642.0,Titan IPA,American IPA,6.0,12.0
957.0,0.045,15.0,404.0,Black Star Double Hopped Golden Lager (24 oz.),American Pale Lager,543.0,24.0
958.0,0.045,15.0,164.0,Black Star Double Hopped Golden Lager (12 oz.),American Pale Lager,543.0,12.0
959.0,0.052,49.0,1923.0,Commotion APA,American Pale Ale (APA),269.0,12.0
960.0,0.052,NaN,1922.0,Southern Drawl Pale Lager,American Pale Lager,269.0,12.0
961.0,0.05,5.0,1604.0,Chickawawa Lemonale,Fruit / Vegetable Beer,365.0,12.0
962.0,0.07,22.0,1574.0,Barrel Aged Farmer,American Brown Ale,365.0,16.0
963.0,0.048,NaN,1446.0,Great River Golden Ale,American Blonde Ale,365.0,12.0
964.0,0.048,NaN,1275.0,Dirty Blonde Chocolate Ale,American Blonde Ale,365.0,12.0
965.0,0.048,20.0,1244.0,Dos Pistolas,Vienna Lager,365.0,12.0
966.0,0.05,30.0,1064.0,Owney Irish Style Red Ale,Irish Red Ale,365.0,16.0
967.0,0.06,NaN,1028.0,Aaah Bock Lager,Vienna Lager,365.0,16.0
968.0,0.055,10.0,865.0,Widespread Wit,Witbier,365.0,16.0
969.0,0.054,30.0,864.0,Roller Dam Red Ale,Irish Red Ale,365.0,16.0
970.0,0.053,48.0,863.0,483 Pale Ale,American Pale Ale (APA),365.0,16.0
971.0,0.09,99.0,672.0,Hop A Potamus Double Dark Rye Pale Ale,Rye Beer,365.0,16.0
972.0,0.07,22.0,655.0,Farmer Brown Ale,American Brown Ale,365.0,16.0
973.0,0.07,70.0,540.0,Big Cock IPA,American IPA,365.0,16.0
974.0,0.059,25.0,539.0,Oktoberfest,Märzen / Oktoberfest,365.0,16.0
975.0,0.048,25.0,517.0,40th Annual Bix Street Fest Copper Ale (Current),American Amber / Red Ale,365.0,16.0
976.0,0.06,36.0,371.0,Redband Stout,American Stout,365.0,16.0
977.0,0.053,48.0,190.0,483 Pale Ale (2010),American Pale Ale (APA),365.0,16.0
978.0,0.054,30.0,189.0,Roller Dam Red Ale (2010),Irish Red Ale,365.0,16.0
979.0,0.05,30.0,1106.0,Pablo Beach Pale Ale,American Pale Ale (APA),466.0,12.0
980.0,0.057,44.0,2314.0,Wild Trail Pale Ale,American Pale Ale (APA),156.0,12.0
981.0,0.067,71.0,2313.0,Mothman Black IPA,American Black Ale,156.0,12.0
982.0,0.0579999999999999,NaN,2461.0,Autumn Winds Fest Beer,Märzen / Oktoberfest,86.0,16.0
983.0,0.085,69.0,2044.0,Captain s Daughter,American Double / Imperial IPA,86.0,12.0
984.0,0.0579999999999999,NaN,1567.0,Autumn Winds,Märzen / Oktoberfest,379.0,16.0
985.0,0.06,54.0,1505.0,Flying Jenny Extra Pale Ale,American Pale Ale (APA),379.0,12.0
986.0,0.04,20.0,1186.0,Hazy Day Belgian-Style Wit,Witbier,379.0,16.0
987.0,0.055,NaN,1185.0,Bring Back the Beach Blonde Ale,American Blonde Ale,379.0,16.0
988.0,0.06,34.0,984.0,Leaning Chimney Smoked Porter,American Porter,379.0,16.0
989.0,0.06,54.0,693.0,Flying Jenny Extra Pale Ale (2012),American Pale Ale (APA),379.0,12.0
990.0,0.049,22.0,631.0,Flagship Ale,Cream Ale,379.0,12.0
991.0,0.045,6.0,2375.0,Mr. Blue Sky,American Pale Wheat Ale,124.0,16.0
992.0,0.065,NaN,2143.0,3 Scrooges,Winter Warmer,124.0,16.0
993.0,0.05,25.0,2142.0,Screamin’ Pumpkin,Pumpkin Ale,124.0,16.0
994.0,0.05,35.0,2141.0,Grand Trunk Bohemian Pils,Czech Pilsener,124.0,16.0
995.0,0.065,25.0,2140.0,El Rojo,American Amber / Red Ale,124.0,16.0
996.0,0.075,NaN,2139.0,Norm s Raggedy Ass IPA,American IPA,124.0,16.0
997.0,0.05,35.0,2138.0,Grind Line,American Pale Ale (APA),124.0,16.0
998.0,0.04,55.0,2007.0,Norm s Gateway IPA,American IPA,124.0,12.0
999.0,0.09,NaN,1570.0,Lemon Shandy Tripel,Tripel,124.0,16.0
1000.0,0.063,43.0,2339.0,Little Red Cap,Altbier,144.0,12.0
1001.0,0.069,67.0,1857.0,Supergoose IPA,American IPA,290.0,12.0
1002.0,0.047,NaN,1440.0,Hale s Pale American Ale,American Pale Ale (APA),290.0,12.0
1003.0,0.07,NaN,1753.0,Heyoka IPA,American IPA,327.0,16.0
1004.0,0.08,NaN,1448.0,Guest Lager,American Double / Imperial Pilsner,327.0,16.0
1005.0,0.057,NaN,1134.0,Pony Pilsner,German Pilsener,327.0,16.0
1006.0,0.055,NaN,1066.0,Akari Shogun American Wheat Ale,American Pale Wheat Ale,327.0,16.0
1007.0,0.06,NaN,849.0,Meat Wave,English India Pale Ale (IPA),327.0,16.0
1008.0,0.06,NaN,352.0,Over Ale,American Brown Ale,327.0,16.0
1009.0,0.042,NaN,149.0,Gossamer Golden Ale,American Blonde Ale,327.0,16.0
1010.0,0.052,NaN,148.0,Daisy Cutter Pale Ale,American Pale Ale (APA),327.0,16.0
1011.0,0.07,40.0,2026.0,Pursuit,American IPA,248.0,12.0
1012.0,0.052,18.0,1361.0,Half Full Bright Ale,American Blonde Ale,248.0,12.0
1013.0,0.046,17.0,1016.0,Orange Wheat,Fruit / Vegetable Beer,476.0,12.0
1014.0,0.043,14.0,1015.0,Hangar 24 Helles Lager,Munich Helles Lager,476.0,12.0
1015.0,0.075,70.0,1677.0,The Great Return,American IPA,343.0,16.0
1016.0,0.044,18.0,1331.0,Hardywood Cream Ale,Cream Ale,343.0,12.0
1017.0,0.0559999999999999,55.0,1270.0,Capital Trail Pale Ale,American Pale Ale (APA),343.0,12.0
1018.0,0.052,15.0,2059.0,UFO Gingerland,Herbed / Spiced Beer,234.0,12.0
1019.0,0.062,45.0,1653.0,The Long Thaw White IPA,American White IPA,234.0,12.0
1020.0,0.048,NaN,1558.0,Honey Cider,Cider,234.0,12.0
1021.0,0.05,28.0,1380.0,Harpoon Summer Beer,Kölsch,234.0,12.0
1022.0,0.059,42.0,1379.0,Harpoon IPA,American IPA,234.0,12.0
1023.0,0.059,20.0,1340.0,UFO Pumpkin,Pumpkin Ale,234.0,12.0
1024.0,0.055,30.0,1313.0,Harpoon Octoberfest,Märzen / Oktoberfest,234.0,12.0
1025.0,0.059,42.0,770.0,Harpoon IPA (2012),American IPA,234.0,12.0
1026.0,0.05,28.0,769.0,Harpoon Summer Beer (2012),Kölsch,234.0,12.0
1027.0,0.048,10.0,610.0,UFO White,American Pale Wheat Ale,234.0,12.0
1028.0,0.05,28.0,192.0,Harpoon Summer Beer (2010),Kölsch,234.0,12.0
1029.0,0.059,42.0,126.0,Harpoon IPA (2010),American IPA,234.0,12.0
1030.0,NaN,NaN,506.0,Great Falls Select Pale Ale,American Blonde Ale,535.0,12.0
1031.0,0.048,NaN,181.0,Beltian White,Witbier,535.0,12.0
1032.0,0.049,NaN,2183.0,Kaua i Golden Ale,American Blonde Ale,204.0,12.0
1033.0,0.054,NaN,2182.0,Sunset Amber,American Pale Ale (APA),204.0,12.0
1034.0,0.064,NaN,2181.0,Hapa Brown Ale,American Brown Ale,204.0,19.2
1035.0,0.064,NaN,2180.0,Hapa Brown Ale,American Brown Ale,204.0,12.0
1036.0,0.083,NaN,2179.0,Southern Cross,Flanders Red Ale,204.0,19.2
1037.0,0.076,65.0,1895.0,Groupe G,Belgian IPA,280.0,16.0
1038.0,0.062,40.0,1894.0,Pt. Bonita Rustic Lager,American Pale Lager,280.0,16.0
1039.0,0.088,77.0,1893.0,Hill 88 Double IPA,American Double / Imperial IPA,280.0,16.0
1040.0,0.072,45.0,990.0,Loose Cannon,American IPA,479.0,12.0
1041.0,0.06,30.0,989.0,AARGHtoberfest!,Märzen / Oktoberfest,479.0,12.0
1042.0,0.06,NaN,988.0,Davy Jones Lager,Cream Ale,479.0,12.0
1043.0,0.063,30.0,1351.0,Grazias,Cream Ale,423.0,16.0
1044.0,0.08,86.0,1346.0,Habitus IPA,American IPA,423.0,16.0
1045.0,0.099,85.0,904.0,Ex Umbris Rye Imperial Stout,American Double / Imperial Stout,423.0,16.0
1046.0,0.063,21.0,2295.0,The Golden One,American Pilsner,168.0,12.0
1047.0,0.07,68.0,2294.0,The Power of Zeus,American Pale Ale (APA),168.0,12.0
1048.0,0.044,22.0,824.0,Tonganoxie Honey Wheat,American Pale Wheat Ale,500.0,12.0
1049.0,0.045,NaN,616.0,Oregon Trail Unfiltered Raspberry Wheat,Fruit / Vegetable Beer,500.0,12.0
1050.0,0.055,NaN,96.0,Annie s Amber Ale,American Amber / Red Ale,500.0,12.0
1051.0,0.045,32.0,1615.0,The 12th Can™,American Pale Ale (APA),362.0,16.0
1052.0,0.055,34.0,889.0,Hilliard s Pils,Czech Pilsener,362.0,16.0
1053.0,0.049,20.0,724.0,Hilliard s Blonde,American Blonde Ale,362.0,16.0
1054.0,0.055,60.0,497.0,Hilliard s Amber Ale,American Amber / Red Ale,362.0,16.0
1055.0,0.066,30.0,496.0,Hilliard s Saison,Saison / Farmhouse Ale,362.0,16.0
1056.0,0.042,NaN,1652.0,White Cap White IPA,American White IPA,349.0,16.0
1057.0,0.042,25.0,1835.0,Provision,Saison / Farmhouse Ale,297.0,12.0
1058.0,0.047,28.0,1834.0,One Nut Brown,American Brown Ale,297.0,12.0
1059.0,0.0579999999999999,45.0,1833.0,Hop Farm IPA,American IPA,297.0,12.0
1060.0,0.049,20.0,2195.0,Double D Blonde,American Blonde Ale,198.0,12.0
1061.0,0.078,60.0,1605.0,Festeroo Winter Ale,American Strong Ale,198.0,12.0
1062.0,0.063,70.0,1543.0,Proxima IPA,American IPA,198.0,12.0
1063.0,0.049,20.0,1390.0,Double D Blonde (2013),American Blonde Ale,198.0,12.0
1064.0,0.048,13.0,1354.0,541 American Lager,American Pale Lager,198.0,12.0
1065.0,0.065,90.0,1353.0,Alphadelic IPA,American IPA,198.0,12.0
1066.0,0.065,90.0,499.0,Alphadelic IPA (2011),American IPA,198.0,12.0
1067.0,0.049,20.0,498.0,Double D Blonde (2011),American Blonde Ale,198.0,12.0
1068.0,0.07,NaN,1501.0,Green House India Pale Ale,American IPA,395.0,12.0
1069.0,0.051,NaN,1004.0,The One They Call Zoe,American Pale Lager,395.0,12.0
1070.0,0.051,40.0,502.0,Alteration,Altbier,395.0,12.0
1071.0,0.06,50.0,501.0,Pale Dog,American Pale Ale (APA),395.0,12.0
1072.0,0.065,NaN,2357.0,Porter Culture,American Porter,136.0,12.0
1073.0,0.068,NaN,2483.0,Hard Cider,Cider,80.0,16.0
1074.0,0.027,21.0,2482.0,Totally Radler,Radler,80.0,16.0
1075.0,0.039,20.0,2400.0,Nonstop Hef Hop,American Pale Wheat Ale,80.0,16.0
1076.0,0.039,20.0,2399.0,Nonstop Hef Hop,American Pale Wheat Ale,80.0,16.0
1077.0,0.039,20.0,2398.0,Nonstop Hef Hop,American Pale Wheat Ale,80.0,16.0
1078.0,0.039,20.0,2397.0,Nonstop Hef Hop,American Pale Wheat Ale,80.0,16.0
1079.0,0.039,20.0,2396.0,Nonstop Hef Hop,American Pale Wheat Ale,80.0,16.0
1080.0,0.039,20.0,2395.0,Nonstop Hef Hop,American Pale Wheat Ale,80.0,16.0
1081.0,0.039,20.0,2394.0,Nonstop Hef Hop,American Pale Wheat Ale,80.0,16.0
1082.0,0.039,20.0,2393.0,Nonstop Hef Hop,American Pale Wheat Ale,80.0,16.0
1083.0,0.039,20.0,2392.0,Nonstop Hef Hop,American Pale Wheat Ale,80.0,16.0
1084.0,0.039,20.0,2391.0,Nonstop Hef Hop,American Pale Wheat Ale,80.0,16.0
1085.0,0.039,20.0,2390.0,Nonstop Hef Hop,American Pale Wheat Ale,80.0,16.0
1086.0,0.039,20.0,2389.0,Nonstop Hef Hop,American Pale Wheat Ale,80.0,16.0
1087.0,0.0579999999999999,60.0,2388.0,Rise Up Red,American Amber / Red Ale,80.0,16.0
1088.0,0.0579999999999999,35.0,2200.0,Survival Stout,American Stout,80.0,16.0
1089.0,0.066,75.0,2199.0,Hopworks IPA,American IPA,80.0,16.0
1090.0,0.073,70.0,2193.0,Abominable Winter Ale,American Strong Ale,80.0,16.0
1091.0,0.06,60.0,1398.0,Pigwar White India Pale Ale,American White IPA,80.0,16.0
1092.0,0.0579999999999999,60.0,1085.0,Rise-Up Red (2014),American Amber / Red Ale,80.0,16.0
1093.0,0.073,70.0,916.0,Abominable Winter Ale (2012),American Strong Ale,80.0,16.0
1094.0,0.051,32.0,658.0,HUB Lager,Czech Pilsener,80.0,16.0
1095.0,0.066,75.0,653.0,Hopworks IPA (2012),American IPA,80.0,16.0
1096.0,0.0559999999999999,NaN,2385.0,Watermelon Wheat,American Pale Wheat Ale,120.0,12.0
1097.0,0.051,17.0,2384.0,Laka Laka Pineapple,Hefeweizen,120.0,12.0
1098.0,0.06,NaN,2383.0,Oktoberfest,Märzen / Oktoberfest,120.0,16.0
1099.0,0.065,NaN,1251.0,Trail Maker Pale Ale,American Pale Ale (APA),445.0,12.0
1100.0,0.055,NaN,1250.0,Action Man Lager,Vienna Lager,445.0,12.0
1101.0,0.068,90.0,1903.0,Let It Ride IPA,American IPA,277.0,12.0
1102.0,0.065,22.0,1691.0,Stir Crazy Winter Ale,Winter Warmer,277.0,12.0
1103.0,0.05,10.0,1555.0,Sweet Yamma Jamma Ale,Fruit / Vegetable Beer,277.0,12.0
1104.0,0.046,27.0,1115.0,Shenanigans Summer Ale,American Pale Wheat Ale,277.0,12.0
1105.0,0.065,80.0,729.0,Midnight Ryder,American Black Ale,277.0,12.0
1106.0,0.054,45.0,728.0,Day Tripper Pale Ale,American Pale Ale (APA),277.0,12.0
1107.0,0.048,32.0,2350.0,Oklahoma Suks,American Amber / Red Ale,140.0,12.0
1108.0,0.055,42.0,2301.0,Power & Light,American Pale Ale (APA),140.0,12.0
1109.0,0.059,27.0,1904.0,White Rabbit ,Witbier,140.0,12.0
1110.0,0.0579999999999999,58.0,2609.0,Tribute,American Pale Ale (APA),23.0,12.0
1111.0,0.07,75.0,2038.0,Infamous IPA,American IPA,242.0,12.0
1112.0,0.055,20.0,1774.0,Hijack,Cream Ale,242.0,12.0
1113.0,0.045,20.0,559.0,Jon Boat Coastal Ale,American Blonde Ale,527.0,12.0
1114.0,0.068,55.0,558.0,I-10 IPA,American IPA,527.0,12.0
1115.0,0.053,28.0,553.0,People s Pale Ale,American Pale Ale (APA),527.0,12.0
1116.0,0.049,NaN,2376.0,Summer Ale,American Blonde Ale,123.0,12.0
1117.0,NaN,NaN,1784.0,Appreciation Ale,American IPA,316.0,16.0
1118.0,0.052,18.0,2673.0,House Lager,Keller Bier / Zwickel Bier,2.0,16.0
1119.0,0.048,15.0,2672.0,Leisure Time,American Pale Lager,2.0,12.0
1120.0,0.072,80.0,2671.0,Excess IPL,American India Pale Lager,2.0,16.0
1121.0,0.067,65.0,2670.0,Hoponius Union,American India Pale Lager,2.0,12.0
1122.0,0.049,45.0,2669.0,Calyptra,American India Pale Lager,2.0,12.0
1123.0,0.05,NaN,1405.0,Helen s Blend,Cider,416.0,12.0
1124.0,0.051,NaN,823.0,Jack s Hard Cider,Cider,416.0,12.0
1125.0,0.055,37.0,1793.0,Thunder Ann,American Pale Ale (APA),312.0,12.0
1126.0,0.055,NaN,2453.0,Razz Wheat,Fruit / Vegetable Beer,92.0,12.0
1127.0,0.065,NaN,2363.0,Hop Ryot,American IPA,92.0,12.0
1128.0,0.07,NaN,689.0,Mystic Mama IPA,American IPA,92.0,12.0
1129.0,0.05,NaN,688.0,Firefly Amber Ale,American Amber / Red Ale,92.0,12.0
1130.0,0.067,NaN,687.0,Chomolungma Honey Nut Brown Ale,English Brown Ale,92.0,12.0
1131.0,0.069,NaN,2408.0,Welcome to Scoville,American IPA,114.0,12.0
1132.0,NaN,NaN,2595.0,Bastian,American Strong Ale,32.0,12.0
1133.0,0.045,NaN,2480.0,Healani,Hefeweizen,32.0,12.0
1134.0,0.055,NaN,1525.0,Yabba Dhaba Chai Tea Porter,American Porter,32.0,12.0
1135.0,0.055,NaN,1524.0,A Capella Gluten Free Pale Ale,American Pale Ale (APA),32.0,12.0
1136.0,0.06,NaN,1523.0,Casper White Stout,American Blonde Ale,32.0,12.0
1137.0,0.06,NaN,1254.0,JP s Ould Sod Irish Red IPA,American IPA,32.0,12.0
1138.0,0.05,15.0,2060.0,Weize Guy,Hefeweizen,233.0,12.0
1139.0,0.05,50.0,469.0,Fox Tail Gluten Free Ale,American Pale Ale (APA),233.0,12.0
1140.0,0.093,90.0,468.0,Hop Box Imperial IPA,American Double / Imperial IPA,233.0,12.0
1141.0,0.052,15.0,467.0,Joseph James American Lager,American Adjunct Lager,233.0,12.0
1142.0,0.071,NaN,2163.0,Sucha Much IPA,American IPA,208.0,12.0
1143.0,0.075,24.0,2162.0,Lewbricator Wheat Dopplebock ,Doppelbock,208.0,12.0
1144.0,0.052,16.0,2374.0,Weisse Versa (2012),Hefeweizen,125.0,12.0
1145.0,0.0579999999999999,25.0,1560.0,Mother in Lager,Munich Dunkel Lager,125.0,12.0
1146.0,0.055,40.0,1557.0,Weekend Warrior Pale Ale,American Pale Ale (APA),125.0,12.0
1147.0,0.055,25.0,1458.0,Karbachtoberfest,Märzen / Oktoberfest,125.0,12.0
1148.0,0.047,20.0,1235.0,Love Street Summer Seasonal (2014),Kölsch,125.0,12.0
1149.0,0.066,20.0,1068.0,Barn Burner Saison,Saison / Farmhouse Ale,125.0,12.0
1150.0,0.095,85.0,666.0,Rodeo Clown Double IPA,American Double / Imperial IPA,125.0,12.0
1151.0,0.049,45.0,465.0,Sympathy for the Lager,American Amber / Red Lager,125.0,12.0
1152.0,0.052,15.0,464.0,Weisse Versa,Hefeweizen,125.0,12.0
1153.0,0.066,70.0,463.0,Hopadillo India Pale Ale,American IPA,125.0,12.0
1154.0,0.057,19.0,1678.0,KelSo Nut Brown Lager,Euro Dark Lager,342.0,12.0
1155.0,0.06,64.0,1572.0,KelSo India Pale Ale,American IPA,342.0,12.0
1156.0,0.055,23.0,1348.0,KelSo Pilsner,Czech Pilsener,342.0,12.0
1157.0,0.0579999999999999,NaN,1193.0,Skilak Scottish Ale,Scottish Ale,458.0,12.0
1158.0,0.05,15.0,1187.0,Peninsula Brewers Reserve (PBR),American Blonde Ale,458.0,12.0
1159.0,0.068,NaN,349.0,Sunken Island IPA,American IPA,458.0,12.0
1160.0,0.0579999999999999,NaN,348.0,Skilak Scottish Ale (2011),Scottish Ale,458.0,12.0
1161.0,0.065,11.0,760.0,Cold Smoke Scotch Ale (2007),Scotch Ale / Wee Heavy,510.0,16.0
1162.0,0.065,65.0,759.0,Double Haul IPA (2009),American IPA,510.0,16.0
1163.0,0.065,65.0,758.0,Double Haul IPA (2006),American IPA,510.0,16.0
1164.0,0.055,50.0,87.0,Eddy Out Pale Ale,American Pale Ale (APA),510.0,16.0
1165.0,0.065,65.0,86.0,Double Haul IPA,American IPA,510.0,16.0
1166.0,0.065,11.0,85.0,Cold Smoke Scotch Ale,Scotch Ale / Wee Heavy,510.0,16.0
1167.0,NaN,NaN,2472.0,U. P. Witbier,Witbier,84.0,12.0
1168.0,NaN,NaN,779.0,November Gale Pale Ale,American Pale Ale (APA),84.0,12.0
1169.0,NaN,NaN,364.0,Olde Ore Dock Scottish Ale,Scottish Ale,84.0,12.0
1170.0,NaN,NaN,60.0,Widow Maker Black Ale,American Brown Ale,84.0,12.0
1171.0,NaN,NaN,59.0,Lift Bridge Brown Ale,American Brown Ale,84.0,12.0
1172.0,NaN,NaN,58.0,Pick Axe Blonde Ale,American Blonde Ale,84.0,12.0
1173.0,NaN,NaN,57.0,Red Jacket Amber Ale,American Amber / Red Ale,84.0,12.0
1174.0,0.051,NaN,2436.0,Amber Ale,American Amber / Red Ale,102.0,12.0
1175.0,0.055,NaN,1706.0,King Street Pilsner,Czech Pilsener,102.0,12.0
1176.0,0.06,70.0,1667.0,King Street IPA,American IPA,102.0,12.0
1177.0,0.057,10.0,1666.0,King Street Hefeweizen,Hefeweizen,102.0,12.0
1178.0,0.049,NaN,1665.0,King Street Blonde Ale,American Blonde Ale,102.0,12.0
1179.0,0.063,65.0,2460.0,India Pale Ale,American IPA,87.0,16.0
1180.0,0.048,11.0,2459.0,Blackberry Wheat,American Pale Wheat Ale,87.0,16.0
1181.0,0.046,18.0,1274.0,Longboard Island Lager,American Amber / Red Lager,439.0,24.0
1182.0,0.046,18.0,1220.0,Longboard Island Lager,American Amber / Red Lager,439.0,16.0
1183.0,0.046,18.0,1070.0,Longboard Island Lager,American Amber / Red Lager,439.0,12.0
1184.0,0.046,18.0,590.0,Longboard Island Lager,American Amber / Red Lager,439.0,12.0
1185.0,0.04,9.0,781.0,Choc Beer (2003),American Dark Wheat Ale,505.0,12.0
1186.0,0.08,NaN,1637.0,Bellingham Beer Week 2013 Collaboration,Belgian Strong Dark Ale,354.0,16.0
1187.0,0.054,15.0,1741.0,A Slice of Hefen,Hefeweizen,332.0,16.0
1188.0,0.072,100.0,664.0,Elevated IPA,American IPA,332.0,16.0
1189.0,0.066,30.0,392.0,Rumspringa Golden Bock,Maibock / Helles Bock,545.0,12.0
1190.0,0.048,28.0,195.0,Lancaster German Style Kölsch,Kölsch,545.0,12.0
1191.0,0.045,NaN,2547.0,Beach Cruiser,Hefeweizen,59.0,12.0
1192.0,0.068,NaN,2493.0,I.P. Eh!,American IPA,59.0,12.0
1193.0,0.05,NaN,2492.0,Schoolhouse Honey,American Amber / Red Ale,59.0,12.0
1194.0,0.055,NaN,2491.0,10 Degrees of Separation,English Brown Ale,59.0,12.0
1195.0,0.05,12.0,2108.0,Laughing Dog Cream Ale,Cream Ale,218.0,12.0
1196.0,0.048,9.0,1397.0,Two-One Niner,American Pilsner,218.0,12.0
1197.0,0.064,66.0,1396.0,Laughing Dog IPA,American IPA,218.0,12.0
1198.0,0.064,95.0,1675.0,Madra Allta,American IPA,345.0,12.0
1199.0,0.0559999999999999,70.0,1249.0,Duluchan India Pale Ale,American IPA,345.0,12.0
1200.0,0.05,NaN,1445.0,Lazy Monk Bohemian Pilsner,Czech Pilsener,406.0,16.0
1201.0,0.051,NaN,475.0,Yellowstone Golden Ale,Kölsch,537.0,12.0
1202.0,0.057,NaN,474.0,Tumbleweed IPA,American IPA,537.0,12.0
1203.0,0.05,NaN,473.0,Lewis & Clark Amber Ale,American Amber / Red Ale,537.0,12.0
1204.0,0.05,NaN,472.0,Miner s Gold Hefeweizen,Hefeweizen,537.0,12.0
1205.0,0.057,NaN,471.0,Back Country Scottish Ale,Scottish Ale,537.0,12.0
1206.0,0.052,30.0,2036.0,Getaway,German Pilsener,244.0,16.0
1207.0,0.06,30.0,1168.0,Farm Girl Saison,Saison / Farmhouse Ale,244.0,16.0
1208.0,0.0579999999999999,40.0,1832.0,Adam s Stout,American Stout,298.0,12.0
1209.0,0.057,42.0,1688.0,American Hero,American Amber / Red Ale,298.0,12.0
1210.0,0.052,20.0,1687.0,Schweet Ale,Fruit / Vegetable Beer,298.0,12.0
1211.0,0.065,75.0,1686.0,Irregardless IPA,American IPA,298.0,12.0
1212.0,0.057,40.0,2434.0,Peach Pale Ale,American Pale Ale (APA),104.0,12.0
1213.0,0.06,NaN,2332.0,Deadeye Jack,American Porter,149.0,12.0
1214.0,0.075,NaN,2330.0,Pistols at Dawn,American Stout,149.0,16.0
1215.0,0.057,47.0,2329.0,Peacemaker Pale Ale,American Pale Ale (APA),149.0,12.0
1216.0,0.0579999999999999,11.0,2327.0,Shotgun Betty,Hefeweizen,149.0,12.0
1217.0,0.061,30.0,2326.0,Sweet Josie,American Brown Ale,149.0,12.0
1218.0,0.059,42.0,1926.0,Long Trail IPA,English India Pale Ale (IPA),268.0,12.0
1219.0,0.046,30.0,1924.0,Long Trail Ale,American Amber / Red Ale,268.0,12.0
1220.0,0.072,33.0,1090.0,Double Bag,Altbier,268.0,16.0
1221.0,0.04,8.0,574.0,Blackbeary Wheat,Fruit / Vegetable Beer,268.0,12.0
1222.0,0.046,30.0,573.0,Long Trail Ale (1),Altbier,268.0,12.0
1223.0,0.046,8.0,2584.0,Gose,Gose,41.0,16.0
1224.0,0.048,20.0,2583.0,Vermont Pilsner,German Pilsener,41.0,16.0
1225.0,0.055,NaN,2582.0,Mosaic Single Hop IPA,American IPA,41.0,16.0
1226.0,0.045,NaN,2581.0,Lost Galaxy,American IPA,41.0,16.0
1227.0,0.062,65.0,1309.0,Face Plant IPA,American IPA,430.0,12.0
1228.0,0.0559999999999999,55.0,1308.0,Rhino Chasers Pilsner,Czech Pilsener,430.0,12.0
1229.0,0.052,29.0,1571.0,Slow Hand Stout,American Stout,377.0,16.0
1230.0,0.062,NaN,1204.0,Hips Don t Lie,Hefeweizen,456.0,16.0
1231.0,0.052,NaN,1122.0,Ride Again Pale Ale,American Pale Ale (APA),456.0,16.0
1232.0,0.048,NaN,700.0,The Farmer s Daughter,American Blonde Ale,456.0,16.0
1233.0,0.038,18.0,2033.0,Pub Ale,English Dark Mild Ale,245.0,12.0
1234.0,0.051,31.0,2032.0,Ballistic Blonde,Belgian Pale Ale,245.0,12.0
1235.0,0.054,NaN,2311.0,Knotty Pine,American Pale Ale (APA),158.0,12.0
1236.0,0.053,20.0,1153.0,Lumberyard Pilsner,American Pilsner,158.0,12.0
1237.0,0.061,NaN,355.0,Lumberyard IPA,American IPA,158.0,12.0
1238.0,0.0579999999999999,NaN,125.0,Lumberyard Red Ale,American Amber / Red Ale,158.0,12.0
1239.0,0.05,NaN,962.0,Mac s Highlander Pale Ale (2000),American Pale Ale (APA),485.0,12.0
1240.0,0.051,32.0,961.0,Mac s Scottish Style Amber Ale (2000),American Amber / Red Ale,485.0,12.0
1241.0,0.05,NaN,1475.0,Macon Progress Ale,American Pale Ale (APA),400.0,12.0
1242.0,0.055,NaN,1008.0,Macon History Ale,American Brown Ale,400.0,12.0
1243.0,0.099,NaN,2454.0,Galaxy High,American Double / Imperial IPA,91.0,12.0
1244.0,0.043,18.0,2209.0,Sol Drifter,American Blonde Ale,91.0,12.0
1245.0,0.085,NaN,2133.0,Thunder Snow,Winter Warmer,91.0,12.0
1246.0,0.079,18.0,1994.0,The Great Pumpcan,Fruit / Vegetable Beer,91.0,16.0
1247.0,0.047,11.0,1816.0,LIFT,Kölsch,91.0,12.0
1248.0,0.05,40.0,1815.0,SPRYE,American Pale Ale (APA),91.0,12.0
1249.0,0.069,70.0,1126.0,Psychopathy,American IPA,91.0,12.0
1250.0,0.07,32.0,1125.0,Gnarly Brown,American Brown Ale,91.0,12.0
1251.0,0.06,30.0,1124.0,Happy Amber,American Amber / Red Ale,91.0,12.0
1252.0,0.051,20.0,1813.0,#9,Fruit / Vegetable Beer,303.0,16.0
