CARUID,CROP,Y1987,Y1988,Y1989,Y1990,Y1991,Y1992,Y1993,Y1994,Y1995,Y1996,Y1997,Y1998,Y1999,Y2000,Y2001,Y2002,Y2003,Y2004,Y2005,Y2006,Y2007,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017,Y2018,LATITUDE,LONGITUDE
2411,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,48.5343018,-65.3610992
2411,flaxseed,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,48.5343018,-65.3610992
2411,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,48.5343018,-65.3610992
2411,oats,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,68.8,57.6,53.9,65.8,54.8,65.2,64.5,73.6,78.2,81.0,73.5,71.8,48.5343018,-65.3610992
2411,peas,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,48.5343018,-65.3610992
2411,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,39.5,36.8,25.4,42.5,36.3,43.8,40.0,38.1,43.0,45.6,39.8,45.3,48.5343018,-65.3610992
2411,spring_wheat,40.9,37.4,47.4,47.9,43.9,49.7,44.2,37.8,40.9,40.9,46.6,42.8,44.6,48.8,47.4,48.8,46.3,49.1,43.8,43.3,45.9,42.0,39.8,44.6,41.0,49.6,47.3,47.6,51.0,51.6,46.6,44.5,48.5343018,-65.3610992
2411,winter_wheat,47.9,45.4,41.7,36.5,35.7,36.7,47.7,38.5,46.3,44.6,39.7,37.2,44.6,44.6,39.7,44.6,45.3,42.0,43.1,52.0,47.9,41.3,47.8,48.3,48.0,53.1,51.2,50.8,57.1,60.6,54.7,55.8,48.5343018,-65.3610992
2412,barley,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.5185013,-70.7321014
2412,canola,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,35.8,37.7,41.3,40.1,37.5,39.9,38.7,38.9,39.5,33.1,37.6,38.8,32.9,34.9,35.7,38.9,35.7,39.3,37.7,39.7,41.2,44.3,43.8,46.5185013,-70.7321014
2412,corn,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.5185013,-70.7321014
2412,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.5185013,-70.7321014
2412,flaxseed,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.5185013,-70.7321014
2412,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.5185013,-70.7321014
2412,oats,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.5185013,-70.7321014
2412,peas,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.5185013,-70.7321014
2412,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.5185013,-70.7321014
2412,spring_wheat,40.9,37.4,47.4,47.9,43.9,49.7,44.2,37.8,40.9,40.9,46.6,42.8,44.6,48.8,47.4,48.8,46.3,49.1,43.8,43.3,45.9,42.0,39.8,44.6,41.0,49.6,47.3,47.6,51.0,51.6,46.6,44.5,46.5185013,-70.7321014
2412,winter_wheat,47.9,45.4,41.7,36.5,35.7,36.7,47.7,38.5,46.3,44.6,39.7,37.2,44.6,44.6,39.7,44.6,45.3,42.0,43.1,52.0,47.9,41.3,47.8,48.3,48.0,53.1,51.2,50.8,57.1,60.6,54.7,55.8,46.5185013,-70.7321014
2413,barley,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,45.3867989,-73.2975006
2413,canola,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,35.8,37.7,41.3,40.1,37.5,39.9,38.7,38.9,39.5,33.1,37.6,38.8,32.9,34.9,35.7,38.9,35.7,39.3,37.7,39.7,41.2,44.3,43.8,45.3867989,-73.2975006
2413,corn,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,45.3867989,-73.2975006
2413,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,45.3867989,-73.2975006
2413,flaxseed,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,45.3867989,-73.2975006
2413,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,45.3867989,-73.2975006
2413,oats,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,45.3867989,-73.2975006
2413,peas,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,45.3867989,-73.2975006
2413,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,45.3867989,-73.2975006
2413,spring_wheat,40.9,37.4,47.4,47.9,43.9,49.7,44.2,37.8,40.9,40.9,46.6,42.8,44.6,48.8,47.4,48.8,46.3,49.1,43.8,43.3,45.9,42.0,39.8,44.6,41.0,49.6,47.3,47.6,51.0,51.6,46.6,44.5,45.3867989,-73.2975006
2413,winter_wheat,47.9,45.4,41.7,36.5,35.7,36.7,47.7,38.5,46.3,44.6,39.7,37.2,44.6,44.6,39.7,44.6,45.3,42.0,43.1,52.0,47.9,41.3,47.8,48.3,48.0,53.1,51.2,50.8,57.1,60.6,54.7,55.8,45.3867989,-73.2975006
2414,barley,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.097599,-72.1653976
2414,canola,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,35.8,37.7,41.3,40.1,37.5,39.9,38.7,38.9,39.5,33.1,37.6,38.8,32.9,34.9,35.7,38.9,35.7,39.3,37.7,39.7,41.2,44.3,43.8,46.097599,-72.1653976
2414,corn,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.097599,-72.1653976
2414,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.097599,-72.1653976
2414,flaxseed,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.097599,-72.1653976
2414,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.097599,-72.1653976
2414,oats,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.097599,-72.1653976
2414,peas,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.097599,-72.1653976
2414,soybeans,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,46.097599,-72.1653976
2414,spring_wheat,40.9,37.4,47.4,47.9,43.9,49.7,44.2,37.8,40.9,40.9,46.6,42.8,44.6,48.8,47.4,48.8,46.3,49.1,43.8,43.3,45.9,42.0,39.8,44.6,41.0,49.6,47.3,47.6,51.0,51.6,46.6,44.5,46.097599,-72.1653976
2414,winter_wheat,47.9,45.4,41.7,36.5,35.7,36.7,47.7,38.5,46.3,44.6,39.7,37.2,44.6,44.6,39.7,44.6,45.3,42.0,43.1,52.0,47.9,41.3,47.8,48.3,48.0,53.1,51.2,50.8,57.1,60.6,54.7,55.8,46.097599,-72.1653976
3501,barley,52.6,41.6,51.6,53.5,49.3,58.7,58.3,61.6,63.9,47.7,56.2,47.1,63.8,50.6,65.4,56.3,64.2,49.3,56.9,74.5,55.4,64.5,61.7,43.0,43.7,61.5,27.8,40.3,64.7,63.4,71.4,98.3,42.7566986,-81.2202988
3501,canola,32.5,21.8,27.5,38.0,31.1,37.1,34.0,36.4,34.1,40.0,36.9,38.5,34.3,37.8,39.4,32.5,36.0,37.3,25.0,41.7,34.7,40.0,39.4,41.6,36.9,36.5,36.7,43.1,42.9,41.9,46.5,47.1,42.7566986,-81.2202988
3501,corn,117.9,88.9,110.5,117.9,111.0,103.7,118.9,135.3,116.3,112.8,120.0,137.3,126.5,114.9,102.6,105.7,133.9,134.6,150.8,155.3,137.3,167.6,156.2,165.9,158.8,164.0,169.6,170.3,176.9,170.9,179.0,173.7,42.7566986,-81.2202988
3501,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,42.7566986,-81.2202988
3501,flaxseed,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,42.7566986,-81.2202988
3501,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,42.7566986,-81.2202988
3501,oats,56.2,41.1,54.8,54.9,48.4,68.8,58.8,60.7,57.9,45.9,61.6,47.5,72.8,55.1,71.2,66.1,75.5,69.0,62.6,68.8,48.3,77.0,54.5,60.8,51.4,71.0,57.8,76.4,86.6,61.8,69.5,60.9,42.7566986,-81.2202988
3501,peas,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,42.7566986,-81.2202988
3501,soybeans,-999.0,-999.0,-999.0,-999.0,36.1,35.1,39.7,41.1,41.8,36.7,39.1,42.5,40.6,39.7,20.7,31.9,29.6,40.6,41.9,46.8,34.5,43.5,43.2,44.6,49.6,52.0,45.9,48.2,46.3,49.6,48.5,52.4,42.7566986,-81.2202988
3501,spring_wheat,42.7,40.0,43.8,40.0,34.9,44.4,41.1,43.3,43.8,41.7,47.4,41.1,45.6,46.3,52.8,50.6,52.2,50.8,43.2,50.2,51.1,49.5,50.6,52.3,52.0,55.1,52.2,57.7,64.0,53.3,46.7,54.3,42.7566986,-81.2202988
3501,winter_wheat,51.9,54.1,55.4,63.9,53.0,68.0,53.2,63.4,69.8,40.6,61.1,62.7,73.2,74.3,71.9,72.1,76.3,72.4,70.0,83.9,73.6,80.2,73.2,79.5,75.0,78.3,79.3,77.2,78.6,87.5,87.3,83.6,42.7566986,-81.2202988
3502,barley,64.1,45.1,56.0,58.0,56.0,77.1,58.9,62.2,61.6,54.3,63.2,57.7,64.9,58.0,68.1,59.0,65.8,65.6,56.3,68.1,62.8,63.5,66.5,70.2,66.8,67.5,66.7,71.9,67.2,65.4,65.4,61.2,44.2094994,-80.6432037
3502,canola,32.5,21.8,27.5,38.0,31.1,37.1,34.0,36.4,34.1,40.0,36.9,38.5,34.3,37.8,39.4,32.5,36.0,37.3,25.0,41.7,34.7,40.0,39.4,41.6,36.9,36.5,36.7,43.1,42.9,41.9,46.5,47.1,44.2094994,-80.6432037
3502,corn,122.3,76.6,95.2,101.5,128.4,88.5,100.8,111.9,123.6,107.4,110.2,116.9,131.9,102.6,108.8,123.0,118.4,125.5,141.8,150.4,128.8,151.7,130.7,164.7,150.1,150.9,157.3,155.6,164.0,159.2,166.9,166.8,44.2094994,-80.6432037
3502,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,44.2094994,-80.6432037
3502,flaxseed,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,44.2094994,-80.6432037
3502,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,44.2094994,-80.6432037
3502,oats,67.2,46.5,62.0,62.1,62.0,67.1,65.8,61.6,64.3,57.9,67.8,64.5,73.2,69.0,81.8,69.8,75.5,73.4,62.8,72.7,73.1,70.4,80.1,76.7,70.9,73.1,85.2,79.6,87.7,77.5,88.2,79.2,44.2094994,-80.6432037
3502,peas,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,44.2094994,-80.6432037
3502,soybeans,-999.0,-999.0,-999.0,-999.0,41.5,32.1,37.0,40.0,42.7,37.9,38.2,36.8,41.5,37.3,21.1,38.7,35.9,40.2,41.6,45.5,29.3,45.6,36.9,49.0,46.2,46.6,46.8,45.7,47.0,44.8,45.6,52.7,44.2094994,-80.6432037
3502,spring_wheat,42.7,40.0,43.8,40.0,34.9,44.4,41.1,43.3,43.8,41.7,47.4,41.1,45.6,46.3,52.8,50.6,52.2,50.8,43.2,50.2,51.1,49.5,50.6,52.3,52.0,55.1,52.2,57.7,64.0,53.3,46.7,54.3,44.2094994,-80.6432037
3502,winter_wheat,51.9,54.1,55.4,63.9,53.0,68.0,53.2,63.4,69.8,40.6,61.1,62.7,73.2,74.3,71.9,72.1,76.3,72.4,70.0,83.9,73.6,80.2,73.2,79.5,75.0,78.3,79.3,77.2,78.6,87.5,87.3,83.6,44.2094994,-80.6432037
3503,barley,60.9,46.5,57.7,59.8,45.7,57.6,58.3,55.0,57.2,52.4,56.4,51.8,66.2,51.4,64.9,46.0,60.7,60.9,39.0,54.4,50.6,53.9,51.6,62.3,51.9,55.4,58.8,59.6,60.8,51.9,46.9,45.5,44.912899,-78.9641037
3503,canola,32.5,21.8,27.5,38.0,31.1,37.1,34.0,36.4,34.1,40.0,36.9,38.5,34.3,37.8,39.4,32.5,36.0,37.3,25.0,41.7,34.7,40.0,39.4,41.6,36.9,36.5,36.7,43.1,42.9,41.9,46.5,47.1,44.912899,-78.9641037
3503,corn,103.5,74.2,92.2,98.4,73.0,87.7,82.9,97.7,97.7,102.4,93.4,117.9,113.8,96.3,83.2,117.5,104.5,-999.0,113.7,-999.0,-999.0,-999.0,-999.0,154.4,-999.0,132.5,143.3,149.7,-999.0,117.5,138.1,147.9,44.912899,-78.9641037
3503,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,44.912899,-78.9641037
3503,flaxseed,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,44.912899,-78.9641037
3503,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,44.912899,-78.9641037
3503,oats,63.0,45.1,60.1,60.2,50.9,56.9,56.1,54.7,59.2,48.9,58.5,63.3,64.8,54.6,61.6,63.4,68.0,73.0,52.3,61.9,62.9,62.0,65.5,78.8,56.7,68.2,58.0,80.3,80.5,95.3,56.4,53.5,44.912899,-78.9641037
3503,peas,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,44.912899,-78.9641037
3503,soybeans,-999.0,-999.0,-999.0,-999.0,24.2,31.5,33.7,35.1,33.0,34.6,29.5,39.8,35.3,31.8,16.6,36.7,28.3,35.0,33.3,38.3,23.2,39.6,32.7,46.1,44.9,40.0,42.4,39.2,41.1,32.3,38.8,45.6,44.912899,-78.9641037
3503,spring_wheat,42.7,40.0,43.8,40.0,34.9,44.4,41.1,43.3,43.8,41.7,47.4,41.1,45.6,46.3,52.8,50.6,52.2,50.8,43.2,50.2,51.1,49.5,50.6,52.3,52.0,55.1,52.2,57.7,64.0,53.3,46.7,54.3,44.912899,-78.9641037
3503,winter_wheat,51.9,54.1,55.4,63.9,53.0,68.0,53.2,63.4,69.8,40.6,61.1,62.7,73.2,74.3,71.9,72.1,76.3,72.4,70.0,83.9,73.6,80.2,73.2,79.5,75.0,78.3,79.3,77.2,78.6,87.5,87.3,83.6,44.912899,-78.9641037
3504,barley,56.7,56.5,70.1,72.6,50.5,56.4,54.3,56.8,57.6,59.3,57.5,53.1,61.3,55.8,65.2,55.9,56.7,63.9,52.3,56.5,58.9,58.7,57.7,64.8,54.7,66.7,50.8,59.0,66.3,61.9,48.4,54.7,45.1040993,-76.3566971
3504,canola,32.5,21.8,27.5,38.0,31.1,37.1,34.0,36.4,34.1,40.0,36.9,38.5,34.3,37.8,39.4,32.5,36.0,37.3,25.0,41.7,34.7,40.0,39.4,41.6,36.9,36.5,36.7,43.1,42.9,41.9,46.5,47.1,45.1040993,-76.3566971
3504,corn,106.3,90.6,112.6,120.1,92.6,92.4,90.0,98.2,118.9,119.7,101.2,132.7,136.1,82.4,103.0,113.7,143.5,145.7,149.2,151.1,148.0,143.2,141.6,162.9,141.1,134.7,152.2,151.3,177.0,147.2,151.1,153.8,45.1040993,-76.3566971
3504,durum_wheat,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,45.1040993,-76.3566971
3504,flaxseed,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,45.1040993,-76.3566971
3504,lentils,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,45.1040993,-76.3566971
3504,oats,57.3,54.0,71.9,72.0,57.5,62.2,52.6,51.2,54.8,55.3,61.5,49.9,54.5,57.6,60.2,58.8,63.1,63.7,59.0,59.5,60.8,45.5,55.3,65.9,59.9,64.8,56.9,59.9,65.4,62.3,58.4,55.7,45.1040993,-76.3566971
3504,peas,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,45.1040993,-76.3566971
3504,soybeans,-999.0,-999.0,-999.0,-999.0,24.7,39.6,39.2,42.1,-999.0,40.3,36.1,44.7,41.3,34.2,27.6,33.4,40.3,36.3,40.6,47.1,38.9,40.6,38.9,47.3,43.0,41.6,46.1,40.6,51.8,43.5,41.1,48.7,45.1040993,-76.3566971
