Region,Year,StatisticalArea,Section,LocationCode,LocationName,SpawnNumber,StartDate,EndDate,Longitude,Latitude,Length,Width,Method,Surface,Macrocystis,Understory
WCVI,2010,24,243,1206,Hot Springs Cv,1,2010-03-19,2010-03-19,-126.263345,49.367826,350.0,70.0,Dive,,,5.478539147236472
WCVI,2010,24,243,1207,Hootla Kootla +,1,2010-03-19,2010-03-19,,,350.0,84.0,Dive,,,1.507619818430666
WCVI,2010,24,244,1182,Matilda Inlt,1,2010-03-03,2010-03-04,-126.069444,49.282222,2100.0,17.0,Dive,,,187.8429301942016
WCVI,2010,25,252,1277,McKay Psg,114,2010-04-09,2010-04-12,-126.616667,49.615556,205.0,34.0,Surface,46.73450600000001,,
WCVI,2010,25,252,1277,McKay Psg,115,2010-04-09,2010-04-12,-126.616667,49.615556,205.0,34.0,Surface,46.73450600000001,,
WCVI,2010,25,252,1277,McKay Psg,116,2010-04-09,2010-04-12,-126.616667,49.615556,205.0,34.0,Surface,16.281223,,
WCVI,2010,25,252,1277,McKay Psg,117,2010-04-09,2010-04-12,-126.616667,49.615556,205.0,34.0,Surface,46.73450600000001,,
WCVI,2010,25,252,1277,McKay Psg,118,2010-04-09,2010-04-12,-126.616667,49.615556,205.0,34.0,Surface,46.73450600000001,,
WCVI,2010,25,252,1277,McKay Psg,119,2010-04-09,2010-04-12,-126.616667,49.615556,205.0,34.0,Surface,16.281223,,
WCVI,2010,25,252,1277,McKay Psg,120,2010-04-09,2010-04-12,-126.616667,49.615556,205.0,34.0,Surface,34.553192800000005,,
WCVI,2010,25,252,1277,McKay Psg,121,2010-04-09,2010-04-12,-126.616667,49.615556,205.0,34.0,Surface,16.281223,,
WCVI,2010,25,252,1277,McKay Psg,122,2010-04-09,2010-04-12,-126.616667,49.615556,205.0,34.0,Surface,16.281223,,
WCVI,2010,25,252,1277,McKay Psg,123,2010-04-09,2010-04-12,-126.616667,49.615556,205.0,34.0,Surface,46.73450600000001,,
WCVI,2010,25,252,1281,Santa Gertrudis Cv,106,2010-04-09,2010-04-12,-126.619167,49.6025,150.0,48.0,Surface,43.109136,,
WCVI,2010,25,252,1281,Santa Gertrudis Cv,107,2010-04-09,2010-04-12,-126.619167,49.6025,150.0,48.0,Surface,23.054534999999994,,
WCVI,2010,25,252,1281,Santa Gertrudis Cv,108,2010-04-09,2010-04-12,-126.619167,49.6025,150.0,48.0,Surface,34.19598,,
WCVI,2010,25,252,1281,Santa Gertrudis Cv,109,2010-04-09,2010-04-12,-126.619167,49.6025,150.0,48.0,Surface,78.76176,,
WCVI,2010,25,252,1281,Santa Gertrudis Cv,110,2010-04-09,2010-04-12,-126.619167,49.6025,150.0,48.0,Surface,23.054534999999994,,
WCVI,2010,25,252,1281,Santa Gertrudis Cv,111,2010-04-09,2010-04-12,-126.619167,49.6025,150.0,48.0,Surface,45.33742499999999,,
WCVI,2010,25,252,1281,Santa Gertrudis Cv,112,2010-04-09,2010-04-12,-126.619167,49.6025,150.0,48.0,Surface,23.054534999999994,,
WCVI,2010,25,252,1281,Santa Gertrudis Cv,113,2010-04-09,2010-04-12,-126.619167,49.6025,150.0,48.0,Surface,43.109136,,
WCVI,2010,25,252,1282,Friendly Cv,101,2010-04-09,2010-04-12,-126.616667,49.593889,185.0,99.0,Surface,28.4339265,,
WCVI,2010,25,252,1282,Friendly Cv,102,2010-04-09,2010-04-12,-126.616667,49.593889,185.0,99.0,Surface,26.7162870625,,
WCVI,2010,25,252,1282,Friendly Cv,103,2010-04-09,2010-04-12,-126.616667,49.593889,185.0,99.0,Surface,55.91615749999999,,
WCVI,2010,25,252,1282,Friendly Cv,104,2010-04-09,2010-04-12,-126.616667,49.593889,185.0,99.0,Surface,49.04559975,,
WCVI,2010,25,252,1282,Friendly Cv,105,2010-04-09,2010-04-12,-126.616667,49.593889,185.0,99.0,Surface,69.657273,,
WCVI,2010,25,252,1872,Saavedra Is,124,2010-04-09,2010-04-12,-126.615,49.6179,290.0,40.0,Surface,23.031974,,
WCVI,2010,25,252,1872,Saavedra Is,125,2010-04-09,2010-04-12,-126.615,49.6179,290.0,40.0,Surface,66.112228,,
WCVI,2010,25,252,1872,Saavedra Is,126,2010-04-09,2010-04-12,-126.615,49.6179,290.0,40.0,Surface,66.112228,,
WCVI,2010,25,252,1872,Saavedra Is,127,2010-04-09,2010-04-12,-126.615,49.6179,290.0,40.0,Surface,23.031974,,
WCVI,2010,25,252,1872,Saavedra Is,128,2010-04-09,2010-04-12,-126.615,49.6179,290.0,40.0,Surface,44.572101,,
WCVI,2010,25,252,1872,Saavedra Is,129,2010-04-09,2010-04-12,-126.615,49.6179,290.0,40.0,Surface,44.572101,,
WCVI,2010,25,252,1872,Saavedra Is,130,2010-04-09,2010-04-12,-126.615,49.6179,290.0,40.0,Surface,23.031974,,
WCVI,2010,25,253,1262,Port Langford,1,2010-03-04,2010-03-05,-126.937778,49.803611,1400.0,49.0,Dive,,,3.540821178736118
WCVI,2011,23,232,1131,Two Rivers +,1,2011-02-22,2011-02-22,-125.44,48.95,1350.0,204.0,Dive,,,583.6138925374197
WCVI,2011,23,232,1131,Two Rivers +,2,2011-03-22,2011-03-24,-125.44,48.95,2450.0,277.0,Dive,,,766.7722292484189
WCVI,2011,23,232,1144,Macoah Pass,1,2011-02-22,2011-02-22,-125.398009,48.968727,300.0,283.0,Dive,,,8.808251684985631
WCVI,2011,23,232,1144,Macoah Pass,2,2011-03-22,2011-03-24,-125.398009,48.968727,3050.0,90.0,Dive,,,365.0389782481905
WCVI,2011,23,232,1145,Forbes Is,1,2011-02-22,2011-02-22,-125.409722,48.951944,1750.0,80.0,Dive,,,575.5485795980619
WCVI,2011,23,232,1150,David Is,1,2011-03-20,2011-03-22,-125.387222,48.966667,1400.0,165.0,Dive,,,125.17254040142248
WCVI,2011,23,232,1413,Food Islets,1,2011-03-22,2011-03-24,-125.477222,48.918889,350.0,6.0,Dive,,,2.8655295422058886
WCVI,2011,23,232,1755,Newcombe Chnl,1,2011-03-22,2011-03-24,-125.49232,48.915046,700.0,178.0,Dive,,,153.86354530922685
WCVI,2011,24,242,1217,Hesquiat Hrbr,103,2011-02-18,2011-02-18,-126.443056,49.432222,700.0,,Incomplete,,,
WCVI,2011,24,242,1217,Hesquiat Hrbr,104,2011-02-18,2011-02-18,-126.443056,49.432222,1050.0,,Incomplete,,,
WCVI,2011,24,242,1604,Rondeault Pt,102,2011-02-23,2011-02-23,-126.432237,49.446626,1000.0,,Incomplete,,,
WCVI,2011,24,242,1605,Leclaire Pt,101,2011-02-21,2011-02-21,-126.462121,49.444538,1050.0,,Incomplete,,,
WCVI,2011,24,242,1605,Leclaire Pt,105,2011-02-21,2011-02-21,-126.462121,49.444538,650.0,,Incomplete,,,
WCVI,2011,24,242,1812,Hesquiat Hrbr Hd,101,2011-02-23,2011-02-23,-126.429,49.4643,300.0,,Incomplete,,,
WCVI,2011,24,243,1206,Hot Springs Cv,1,2011-03-29,2011-04-03,-126.263345,49.367826,2100.0,44.0,Dive,,,76.68498370958136
WCVI,2011,24,243,1206,Hot Springs Cv,2,2011-03-29,2011-04-03,-126.263345,49.367826,1750.0,23.0,Dive,,0.1665080137914741,29.588643330353467
WCVI,2011,24,243,1212,Steamer Cv,1,2011-03-31,2011-04-06,-126.187222,49.376944,2100.0,26.0,Dive,,,295.9346799995509
WCVI,2011,24,244,1182,Matilda Inlt,1,2011-03-12,2011-03-12,-126.069444,49.282222,2800.0,66.0,Dive,,,671.918356250657
WCVI,2011,24,244,1182,Matilda Inlt,2,2011-03-22,2011-03-24,-126.069444,49.282222,7930.0,21.0,Dive,,94.07584451923267,1171.182505821422
WCVI,2011,24,244,1510,Flores Is E,1,2011-03-22,2011-03-24,-126.078518,49.324596,3150.0,47.0,Dive,,35.49063301038564,328.3011301342714
WCVI,2011,24,244,1940,McNeil Pen,1,2011-03-22,2011-03-24,-126.062222,49.288333,1050.0,46.0,Dive,,45.3436269936478,140.91501044459295
WCVI,2011,25,252,1277,McKay Psg,114,2011-04-01,2011-04-04,-126.616667,49.615556,200.0,25.0,Surface,51.53674399999998,,
WCVI,2011,25,252,1277,McKay Psg,115,2011-04-01,2011-04-04,-126.616667,49.615556,200.0,25.0,Surface,58.964374,,
WCVI,2011,25,252,1277,McKay Psg,116,2011-04-01,2011-04-04,-126.616667,49.615556,200.0,25.0,Surface,47.822929,,
WCVI,2011,25,252,1277,McKay Psg,117,2011-04-01,2011-04-04,-126.616667,49.615556,200.0,25.0,Surface,64.906478,,
WCVI,2011,25,252,1277,McKay Psg,121,2011-04-01,2011-04-04,-126.616667,49.615556,1100.0,30.0,Surface,373.326415,,
WCVI,2011,25,252,1277,McKay Psg,126,2011-04-01,,-126.616667,49.615556,250.0,30.0,Surface,82.99000499999998,,
WCVI,2011,25,252,1277,McKay Psg,127,2011-04-01,,-126.616667,49.615556,150.0,30.0,Surface,39.7667025,,
WCVI,2011,25,252,1281,Santa Gertrudis Cv,106,2011-04-01,,-126.619167,49.6025,200.0,50.0,Surface,47.08016600000001,,
WCVI,2011,25,252,1281,Santa Gertrudis Cv,107,2011-04-01,,-126.619167,49.6025,200.0,100.0,Surface,38.16701,,
WCVI,2011,25,252,1281,Santa Gertrudis Cv,108,2011-04-01,,-126.619167,49.6025,200.0,100.0,Surface,47.08016600000001,,
WCVI,2011,25,252,1281,Santa Gertrudis Cv,109,2011-04-01,,-126.619167,49.6025,200.0,50.0,Surface,57.47884799999999,,
WCVI,2011,25,252,1281,Santa Gertrudis Cv,110,2011-04-01,,-126.619167,49.6025,100.0,50.0,Surface,15.369689999999997,,
WCVI,2011,25,252,1281,Santa Gertrudis Cv,111,2011-04-01,,-126.619167,49.6025,250.0,200.0,Surface,45.85185499999999,,
WCVI,2011,25,252,1281,Santa Gertrudis Cv,112,2011-04-01,,-126.619167,49.6025,200.0,75.0,Surface,48.565692,,
WCVI,2011,25,252,1281,Santa Gertrudis Cv,113,2011-04-01,,-126.619167,49.6025,200.0,100.0,Surface,48.565692,,
WCVI,2011,25,252,1282,Friendly Cv,101,2011-04-01,2011-04-06,-126.616667,49.593889,120.0,20.0,Surface,61.2267768,,
WCVI,2011,25,252,1282,Friendly Cv,102,2011-04-01,2011-04-06,-126.616667,49.593889,280.0,30.0,Surface,92.9488056,,
WCVI,2011,25,252,1282,Friendly Cv,103,2011-04-01,2011-04-06,-126.616667,49.593889,400.0,130.0,Surface,281.336608,,
WCVI,2011,25,252,1282,Friendly Cv,104,2011-04-01,2011-04-06,-126.616667,49.593889,300.0,30.0,Surface,117.414318,,
WCVI,2011,25,252,1282,Friendly Cv,105,2011-04-01,2011-04-06,-126.616667,49.593889,140.0,25.0,Surface,24.1172365,,
WCVI,2011,25,252,1872,Saavedra Is,118,2011-04-01,2011-04-05,-126.615,49.6179,150.0,30.0,Surface,33.0818355,,
WCVI,2011,25,252,1872,Saavedra Is,119,2011-04-01,2011-04-05,-126.615,49.6179,200.0,30.0,Surface,45.59464,,
WCVI,2011,25,252,1872,Saavedra Is,120,2011-04-01,2011-04-05,-126.615,49.6179,200.0,30.0,Surface,31.482142999999997,,
WCVI,2011,25,252,1872,Saavedra Is,122,2011-04-01,2011-04-04,-126.615,49.6179,640.0,30.0,Surface,188.6859968,,
WCVI,2011,25,252,1872,Saavedra Is,123,2011-04-01,2011-04-04,-126.615,49.6179,500.0,30.0,Surface,28.568855,,
WCVI,2011,25,252,1872,Saavedra Is,124,2011-04-01,2011-04-04,-126.615,49.6179,550.0,25.0,Surface,194.8336005,,
WCVI,2011,25,252,1872,Saavedra Is,125,2011-04-01,2011-04-04,-126.615,49.6179,640.0,30.0,Surface,36.56813440000001,,
WCVI,2011,25,252,1872,Saavedra Is,130,2011-04-01,,-126.615,49.6179,100.0,25.0,Surface,37.65258,,
WCVI,2011,25,252,1872,Saavedra Is,131,2011-04-01,,-126.615,49.6179,250.0,30.0,Surface,92.46023325000002,,
WCVI,2011,25,252,1872,Saavedra Is,132,2011-04-01,,-126.615,49.6179,175.0,30.0,Surface,52.8936625,,
WCVI,2011,25,252,1872,Saavedra Is,133,2011-04-01,,-126.615,49.6179,200.0,30.0,Surface,21.826224,,
WCVI,2011,25,252,1872,Saavedra Is,134,2011-04-01,,-126.615,49.6179,200.0,30.0,Surface,9.942016,,
WCVI,2011,25,252,3032,Boca del Infierno Bay,128,2011-04-01,,-126.626111,49.619167,200.0,50.0,Surface,50.79398100000001,,
WCVI,2011,25,252,3032,Boca del Infierno Bay,129,2011-04-01,,-126.626111,49.619167,250.0,30.0,Surface,10.570612499999998,,
WCVI,2011,25,253,1258,Saltery Bay,1,2011-03-19,2011-03-23,-126.808645,49.866632,450.0,10.0,Dive,,9.241408979526131,6.849855117748616
WCVI,2011,25,253,1262,Port Langford,1,2011-03-19,2011-03-22,-126.937778,49.803611,350.0,88.0,Dive,,,19.70025561527517
WCVI,2011,25,253,1267,Owossitsa Cr,1,2011-03-19,2011-03-23,-126.916909,49.829717,4200.0,87.0,Dive,,304.0196308695462,383.89260154233983
WCVI,2011,25,253,1268,Outer Nuchatlitz,1,2011-03-19,2011-03-22,-126.967381,49.787305,350.0,104.0,Dive,,,38.10987268629112
WCVI,2011,25,253,1570,Garden Pt,1,2011-03-19,2011-03-23,-126.902778,49.846944,3060.0,74.0,Dive,,,950.773369758005
WCVI,2012,23,232,1131,Two Rivers +,1,2012-03-26,2012-03-27,-125.44,48.95,700.0,284.0,Dive,,,35.97844213270793
WCVI,2012,23,232,1144,Macoah Pass,2,2012-03-26,2012-03-27,-125.398009,48.968727,1650.0,149.0,Dive,,,98.34805919830544
WCVI,2012,23,232,1145,Forbes Is,1,2012-03-26,2012-03-27,-125.409722,48.951944,1050.0,25.0,Dive,,,16.223446634001082
WCVI,2012,23,232,1159,St Ines Is,1,2012-03-07,2012-03-08,-125.3625,48.972778,1750.0,94.0,Dive,,,224.7571248564736
WCVI,2012,24,243,1207,Hootla Kootla +,1,2012-04-02,2012-04-02,,,1050.0,253.0,Dive,,0.2096944363019205,257.52038640372564
WCVI,2012,24,244,1182,Matilda Inlt,1,2012-03-06,2012-03-08,-126.069444,49.282222,7350.0,70.0,Dive,,13.083476443877034,1716.668724744321
WCVI,2012,25,253,3076,Gillam Chnl,101,,,-127.021389,49.806944,775.0,420.0,Surface,1904.35362975,,
WCVI,2012,25,253,3076,Gillam Chnl,102,,,-127.021389,49.806944,628.0,474.0,Surface,1139.99021312,,
WCVI,2013,23,232,1131,Two Rivers +,1,2013-03-03,2013-03-04,-125.44,48.95,1400.0,261.0,Dive,,,1897.7278635833984
WCVI,2013,23,232,1143,Toquart Bay,1,2013-04-05,2013-04-05,-125.34724,49.017259,1400.0,27.0,Dive,,,80.32359271393969
WCVI,2013,23,232,1144,Macoah Pass,1,2013-03-03,2013-03-04,-125.398009,48.968727,2100.0,68.0,Dive,,,1367.8432448948254
WCVI,2013,23,232,1145,Forbes Is,1,2013-03-01,2013-03-02,-125.409722,48.951944,800.0,41.0,Dive,,,205.8275215694729
WCVI,2013,23,232,1150,David Is,1,2013-03-10,2013-03-10,-125.387222,48.966667,700.0,197.0,Dive,,,349.7277892936052
WCVI,2013,23,232,1153,Maggie Rvr,1,2013-04-05,2013-04-05,-125.393333,48.984722,1750.0,56.0,Dive,,,184.62431893151583
WCVI,2013,23,233,1116,Vernon Bay,1,2013-03-10,2013-03-10,-125.144444,48.9925,700.0,60.0,Dive,,,45.40189029046744
WCVI,2013,24,241,1184,Long Beach,1,2013-02-27,2013-02-27,-125.758455,49.065954,,,Incomplete,,,
WCVI,2013,24,242,1605,Leclaire Pt,1,2013-03-08,2013-03-08,-126.462121,49.444538,3850.0,,Incomplete,,,
WCVI,2013,24,243,1206,Hot Springs Cv,1,2013-04-05,2013-04-05,-126.263345,49.367826,7000.0,43.0,Dive,,75.66046539226484,676.8812945587296
WCVI,2013,25,252,1277,McKay Psg,1,2013-03-29,2013-03-29,-126.616667,49.615556,450.0,32.0,Dive,,,50.174921720184585
WCVI,2013,25,252,1277,McKay Psg,2,2013-03-29,2013-03-29,-126.616667,49.615556,350.0,6.0,Dive,,,8.892271407324936
WCVI,2013,25,252,1281,Santa Gertrudis Cv,1,2013-03-29,2013-03-29,-126.619167,49.6025,1275.0,11.0,Dive,,,57.97423067453891
WCVI,2013,25,252,1282,Friendly Cv,1,2013-03-29,2013-03-29,-126.616667,49.593889,2075.0,56.0,Dive,,36.03762765628783,763.9790672529505
WCVI,2013,25,252,1968,Yuquot Pt,1,2013-03-29,2013-03-29,-126.620833,49.59,4075.0,168.0,Dive,,,5143.131848401516
WCVI,2013,25,253,1262,Port Langford,1,2013-03-03,2013-03-04,-126.937778,49.803611,850.0,36.0,Dive,,,38.31237155342248
WCVI,2013,25,253,1262,Port Langford,2,2013-03-03,2013-03-04,-126.937778,49.803611,450.0,129.0,Dive,,,149.66026569646772
WCVI,2013,25,253,1268,Outer Nuchatlitz,1,2013-03-29,2013-03-29,-126.967381,49.787305,1050.0,295.0,Dive,,5.036371138880888,43.07243302455363
WCVI,2013,25,253,1657,Inner Nuchatlitz,1,2013-03-29,2013-03-29,-126.972,49.8162,3500.0,267.0,Dive,,143.51672068152337,933.900313889548
WCVI,2014,23,232,1131,Two Rivers +,1,2014-03-01,2014-03-02,-125.44,48.95,2200.0,285.0,Dive,,,395.5076514544971
WCVI,2014,23,232,1131,Two Rivers +,2,2014-04-01,2014-04-02,-125.44,48.95,2225.0,430.0,Dive,,,4902.982951581008
WCVI,2014,23,232,1144,Macoah Pass,1,2014-03-01,2014-03-02,-125.398009,48.968727,2600.0,93.0,Dive,,,377.7716925005197
WCVI,2014,23,232,1144,Macoah Pass,2,2014-04-01,2014-04-02,-125.398009,48.968727,2900.0,128.0,Dive,,,521.0250915419577
WCVI,2014,23,232,1145,Forbes Is,1,2014-03-01,2014-03-02,-125.409722,48.951944,1550.0,82.0,Dive,,,903.848273147654
WCVI,2014,23,232,1145,Forbes Is,2,2014-04-01,2014-04-02,-125.409722,48.951944,2800.0,57.0,Dive,,,478.8094820386277
WCVI,2014,23,232,1150,David Is,1,2014-03-01,2014-03-02,-125.387222,48.966667,1275.0,92.0,Dive,,,248.24684892856436
WCVI,2014,23,232,1150,David Is,2,2014-04-01,2014-04-02,-125.387222,48.966667,1050.0,119.0,Dive,,,463.27923387172257
WCVI,2014,23,232,1153,Maggie Rvr,1,2014-04-01,2014-04-02,-125.393333,48.984722,1400.0,52.0,Dive,,,29.56098088923409
WCVI,2014,23,232,1155,Spilling Islet,1,2014-04-01,2014-04-02,-125.375833,48.983333,1400.0,77.0,Dive,,36.21256954022026,62.44983438857926
WCVI,2014,23,232,1159,St Ines Is,1,2014-04-01,2014-04-02,-125.3625,48.972778,1050.0,62.0,Dive,,,372.5844228836558
WCVI,2014,24,242,1605,Leclaire Pt,1,2014-03-15,2014-03-16,-126.462121,49.444538,350.0,,Incomplete,,,
WCVI,2014,24,242,1812,Hesquiat Hrbr Hd,1,2014-03-15,2014-03-16,-126.429,49.4643,1675.0,37.0,Dive,,,50.11880662823113
WCVI,2014,24,243,1206,Hot Springs Cv,1,2014-03-24,2014-03-25,-126.263345,49.367826,1050.0,42.0,Dive,,,6.562314335183263
WCVI,2014,24,243,1206,Hot Springs Cv,2,2014-04-01,2014-04-02,-126.263345,49.367826,1925.0,62.0,Dive,,74.50411775968738,382.16107565506326
WCVI,2014,24,244,1182,Matilda Inlt,1,2014-03-06,2014-03-09,-126.069444,49.282222,4900.0,56.0,Dive,,,787.8374888705708
WCVI,2014,25,252,1282,Friendly Cv,1,2014-03-15,2014-03-16,-126.616667,49.593889,350.0,,Incomplete,,,
WCVI,2014,25,253,1262,Port Langford,1,2014-03-16,2014-03-17,-126.937778,49.803611,2275.0,257.0,Dive,,76.94296928569652,1719.844378372344
WCVI,2014,25,253,1268,Outer Nuchatlitz,1,2014-03-16,2014-03-17,-126.967381,49.787305,1900.0,301.0,Dive,,223.2258350804368,1773.9720624395084
WCVI,2014,25,253,1657,Inner Nuchatlitz,1,2014-03-16,2014-03-17,-126.972,49.8162,950.0,360.0,Dive,,,49.28282271190552
WCVI,2015,23,232,1131,Two Rivers +,1,2015-02-15,2015-02-15,-125.44,48.95,2100.0,238.33333333333331,Dive,,,748.5286436315688
WCVI,2015,23,232,1131,Two Rivers +,2,2015-03-01,2015-03-01,-125.44,48.95,700.0,370.3333333333333,Dive,,,767.2967155567413
WCVI,2015,23,232,1144,Macoah Pass,1,2015-02-15,2015-02-15,-125.398009,48.968727,350.0,289.0,Dive,,,85.14269993507598
WCVI,2015,23,232,1145,Forbes Is,1,2015-02-15,2015-02-15,-125.409722,48.951944,700.0,56.333333333333336,Dive,,,124.42933323312776
WCVI,2015,23,232,1150,David Is,1,2015-03-01,2015-03-01,-125.387222,48.966667,350.0,192.0,Dive,,,153.89146648704727
WCVI,2015,23,232,1755,Newcombe Chnl,1,2015-03-07,2015-03-07,-125.49232,48.915046,700.0,544.0,Dive,,,1317.7042991765284
WCVI,2015,23,232,1755,Newcombe Chnl,2,2015-03-01,2015-03-01,-125.49232,48.915046,350.0,260.5,Dive,,,522.4473248118633
WCVI,2015,23,233,1116,Vernon Bay,1,2015-02-27,2015-02-27,-125.144444,48.9925,1050.0,137.33333333333334,Dive,,,497.1719386491651
WCVI,2015,24,242,1603,Antons Spit,1,2015-03-05,2015-03-06,-126.471389,49.416389,700.0,105.5,Dive,,,1.4028085471671137
WCVI,2015,24,242,1603,Antons Spit,101,2015-04-05,2015-04-05,-126.471389,49.416389,200.0,200.0,Surface,70.79290199999998,,
WCVI,2015,24,245,1432,Russel Chnl,1,2015-03-03,2015-03-03,-126.064716,49.238504,350.0,409.0,Dive,,,316.43833478096485
WCVI,2015,24,245,1658,Whitesand Cv,1,2015-03-03,2015-03-04,-126.077222,49.254722,700.0,574.0,Dive,,,1437.611076408616
WCVI,2015,24,245,1658,Whitesand Cv,2,2015-03-03,2015-03-03,-126.077222,49.254722,2100.0,330.1666666666667,Dive,,,272.8831974005582
WCVI,2015,25,252,1240,Burdwood Pt,1,2015-04-15,2015-04-15,-126.569167,49.578889,,,Incomplete,,,
WCVI,2015,25,252,1283,Strange Is,1,2015-03-06,2015-03-07,-126.611111,49.697778,350.0,71.0,Dive,,1.8134011311092832,21.962404100178727
WCVI,2015,25,252,3096,Beano Cr,1,2015-03-04,2015-03-05,-126.751413,49.60588,1400.0,496.75,Dive,,,3234.1169897373115
WCVI,2015,25,253,1261,Catala Is,1,2015-03-04,2015-03-05,-127.051389,49.8375,3500.0,404.3,Dive,,5.692744192581808,1285.2086026434365
WCVI,2015,25,253,1262,Port Langford,1,2015-03-04,2015-03-05,-126.937778,49.803611,1050.0,63.333333333333336,Dive,,,43.8148432423935
WCVI,2015,25,253,3053,Rolling Roadstead,1,2015-03-04,2015-03-05,-127.049722,49.849444,2750.0,417.2857142857143,Dive,,3.388905947522039,374.1395703449002
WCVI,2015,25,253,3053,Rolling Roadstead,2,2015-03-04,2015-03-05,-127.049722,49.849444,350.0,79.0,Dive,,,37.51466517609485
WCVI,2015,25,253,3053,Rolling Roadstead,3,2015-03-04,2015-03-05,-127.049722,49.849444,350.0,,Dive,,,
WCVI,2015,25,253,3053,Rolling Roadstead,4,2015-03-04,2015-03-05,-127.049722,49.849444,350.0,,Dive,,,
WCVI,2016,23,232,1131,Two Rivers +,1,2016-02-16,2016-02-16,-125.44,48.95,350.0,718.0,Dive,,,686.5145808222773
WCVI,2016,23,232,1131,Two Rivers +,2,2016-03-17,2016-03-17,-125.44,48.95,2100.0,468.0,Dive,,,3443.401284133376
WCVI,2016,23,232,1131,Two Rivers +,3,2016-02-16,2016-02-16,-125.44,48.95,350.0,167.0,Dive,,,68.45649121891452
WCVI,2016,23,232,1132,Larkin Is,1,2016-03-16,2016-03-16,-125.359373,48.989997,1750.0,62.2,Dive,,,140.9018852019258
WCVI,2016,23,232,1142,Stopper Is,1,2016-03-16,2016-03-16,-125.348077,48.993027,3850.0,68.55555555555556,Dive,,,485.5301615314808
WCVI,2016,23,232,1142,Stopper Is,2,2016-03-16,2016-03-16,-125.348077,48.993027,350.0,11.0,Dive,,,14.587732748133025
WCVI,2016,23,232,1143,Toquart Bay,1,2016-03-17,2016-03-17,-125.34724,49.017259,175.0,39.0,Dive,,,25.408095227727813
WCVI,2016,23,232,1144,Macoah Pass,1,2016-03-17,2016-03-17,-125.398009,48.968727,2825.0,130.11111111111111,Dive,,,1453.1233444808554
WCVI,2016,23,232,1145,Forbes Is,1,2016-02-16,2016-02-16,-125.409722,48.951944,350.0,139.0,Dive,,,61.04649396339879
WCVI,2016,23,232,1145,Forbes Is,2,2016-03-16,2016-03-16,-125.409722,48.951944,1050.0,73.75,Dive,,,159.44389864039042
WCVI,2016,23,232,1150,David Is,1,2016-03-16,2016-03-16,-125.387222,48.966667,2100.0,139.4,Dive,,,717.5691597667717
WCVI,2016,23,232,1153,Maggie Rvr,1,2016-03-17,2016-03-17,-125.393333,48.984722,2600.0,59.71428571428572,Dive,,,473.3310136766004
WCVI,2016,23,232,1155,Spilling Islet,1,2016-03-16,2016-03-16,-125.375833,48.983333,1400.0,46.75,Dive,,,360.836662559843
WCVI,2016,23,232,1156,Ottaway Islet,1,2016-03-16,2016-03-16,-125.380556,48.976111,700.0,104.5,Dive,,,435.1884260752281
WCVI,2016,23,232,1159,St Ines Is,1,2016-03-16,2016-03-16,-125.3625,48.972778,2800.0,95.0,Dive,,,1429.796735888864
WCVI,2016,23,232,1755,Newcombe Chnl,1,2016-03-17,2016-03-17,-125.49232,48.915046,2100.0,324.1428571428572,Dive,,,1889.4046256399768
WCVI,2016,24,242,1217,Hesquiat Hrbr,1,2016-01-07,2016-03-29,-126.443056,49.432222,2125.0,112.0,Dive,,,134.4113008402295
WCVI,2016,24,242,1217,Hesquiat Hrbr,2,2016-03-13,2016-03-13,-126.443056,49.432222,1925.0,,Incomplete,,,
WCVI,2016,24,242,1217,Hesquiat Hrbr,102,2016-02-01,2016-02-01,-126.443056,49.432222,1750.0,455.0,Surface,1189.3752035206617,,
WCVI,2016,24,242,1603,Antons Spit,1,2016-03-13,2016-03-13,-126.471389,49.416389,2215.0,163.5,Dive,,,798.3279539730745
WCVI,2016,24,242,1603,Antons Spit,2,2016-02-28,2016-02-28,-126.471389,49.416389,875.0,350.0,Incomplete,,,
WCVI,2016,24,242,1603,Antons Spit,3,2016-03-13,2016-03-13,-126.471389,49.416389,1750.0,,Incomplete,,,
WCVI,2016,24,242,1603,Antons Spit,112,2016-02-16,2016-02-16,-126.471389,49.416389,1400.0,175.0,Surface,1885.1150201960577,,
WCVI,2016,24,242,1604,Rondeault Pt,117,2016-03-01,2016-03-01,-126.432237,49.446626,1050.0,200.0,Surface,656.4843707087747,,
WCVI,2016,24,242,1605,Leclaire Pt,101,2016-01-07,2016-01-07,-126.462121,49.444538,350.0,5.0,Surface,125.45539302374328,,
WCVI,2016,24,242,1791,Hesquiat Pen,1,2016-03-13,2016-03-13,-126.515556,49.445833,1560.0,161.2,Dive,,,306.3770557193561
WCVI,2016,24,242,1812,Hesquiat Hrbr Hd,1,2016-03-13,2016-03-13,-126.429,49.4643,,,Incomplete,,,
WCVI,2016,24,242,1812,Hesquiat Hrbr Hd,116,2016-02-11,2016-02-11,-126.429,49.4643,1150.0,175.0,Surface,371.6037764952237,,
WCVI,2016,24,242,1886,Matlahaw Pt,1,2016-03-17,2016-03-17,-126.475,49.377778,,,Incomplete,,,
WCVI,2016,24,242,1886,Matlahaw Pt,2,2016-03-18,2016-03-18,-126.475,49.377778,350.0,50.0,Incomplete,,,
WCVI,2016,25,252,1246,Pantoja Is,1,2016-03-17,2016-03-17,-126.578452,49.60812,350.0,35.0,Dive,,26.666082550970497,37.574602398788784
