PUBLICATION DATE,FISCAL YEAR,AGENCY CODE,AGENCY NAME,ALL FUNDS,CITY FUND,REMARK
2.017113E7,2008.0,099,Debt Service,4798041.0,4689990.0,?
2.017113E7,2004.0,099,Debt Service,3650320.0,3620369.0,?
2.017113E7,2016.0,025,Law Department,194351.0,183601.0,?
2.017113E7,2016.0,032,Department of Investigation,38368.0,24723.0,?
2.017113E7,2016.0,008,Office of the Actuary,6694.0,6694.0,?
2.017113E7,2012.0,063,Department of Veterans  Services,0.0,0.0,?
2.017113E7,2002.0,057,Fire Department,1266416.0,1058706.0,?
2.017113E7,2007.0,040,Department of Education,1.5884401E7,6779894.0,?
2.017113E7,2013.0,015,Office of the Comptroller,73220.0,56386.0,?
2.017113E7,2010.0,037,New York Public Library,114493.0,114287.0,?
2.017113E7,2002.0,094,Department of Employment,135866.0,10852.0,?
2.0171201E7,2017.0,099,Debt Service,6047210.0,5826447.0,?
2.017113E7,2012.0,039,Queens Borough Public Library,84284.0,82519.0,?
2.017113E7,2014.0,021,Office of Administrative Tax Appeals,4162.0,4162.0,?
2.017113E7,2013.0,003,Board of Elections,107473.0,101415.0,?
2.0171201E7,2017.0,073,Board of Correction,1838.0,1838.0,?
2.017113E7,2003.0,012,President,Borough of Brooklyn,5083.0,4857.0,?
2.0171201E7,2017.0,038,Brooklyn Public Library,103745.0,102062.0,?
2.017113E7,2016.0,010,President,Borough of Manhattan,4661.0,4661.0,?
2.017113E7,2002.0,040,Department of Education,1.1883255E7,4784694.0,?
2.017113E7,2016.0,068,Admin. for Children Services,2875120.0,924121.0,?
2.017113E7,2013.0,012,President,Borough of Brooklyn,5210.0,5086.0,?
2.017113E7,2012.0,071,Dept. of Homeless Services,900521.0,427209.0,?
2.017113E7,2007.0,056,Police Department,3856192.0,3461451.0,?
2.0171201E7,2017.0,071,Dept. of Homeless Services,1823696.0,1093498.0,?
2.017113E7,2002.0,021,Office of Administrative Tax Appeals,1992.0,1992.0,?
2.017113E7,2009.0,069,Department of Social Services,8327785.0,6127839.0,?
2.017113E7,2009.0,021,Office of Administrative Tax Appeals,3987.0,3987.0,?
2.017113E7,2005.0,069,Department of Social Services,7204062.0,5165384.0,?
2.0171201E7,2017.0,042,City University,1158487.0,800982.0,?
2.017113E7,2011.0,010,President,Borough of Manhattan,4353.0,3612.0,?
2.017113E7,2008.0,056,Police Department,4148661.0,3734724.0,?
2.017113E7,2015.0,057,Fire Department,1893651.0,1644394.0,?
2.017113E7,2008.0,068,Admin. for Children Services,2854527.0,830334.0,?
2.0171201E7,2017.0,030,Department of City Planning,36312.0,21418.0,?
2.017113E7,2011.0,073,Board of Correction,929.0,929.0,?
2.017113E7,2016.0,099,Debt Service,5863075.0,5641697.0,?
2.017113E7,2016.0,098,Miscellaneous,8721488.0,7184901.0,?
2.017113E7,2015.0,021,Office of Administrative Tax Appeals,4261.0,4261.0,?
2.0171201E7,2017.0,014,President,Borough of S.I.,4226.0,4226.0,?
2.017113E7,2005.0,054,Civilian Complaint Review Bd.,9776.0,9776.0,?
2.017113E7,2014.0,037,New York Public Library,113624.0,112616.0,?
2.017113E7,2002.0,017,Dept. of Emergency Management,0.0,0.0,?
2.017113E7,2003.0,095,Citywide Pension Contributions,1750586.0,1533917.0,?
2.017113E7,2014.0,010,President,Borough of Manhattan,4070.0,4070.0,?
2.017113E7,2008.0,038,Brooklyn Public Library,87377.0,87277.0,?
2.017113E7,2012.0,017,Dept. of Emergency Management,23383.0,5605.0,?
2.017113E7,2008.0,069,Department of Social Services,8681886.0,6525557.0,?
2.017113E7,2007.0,013,President,Borough of Queens,5529.0,5529.0,?
2.017113E7,2011.0,056,Police Department,4804760.0,4260737.0,?
2.017113E7,2010.0,054,Civilian Complaint Review Bd.,10091.0,10091.0,?
2.0171201E7,2017.0,008,Office of the Actuary,6658.0,6658.0,?
2.0171201E7,2017.0,032,Department of Investigation,45278.0,31100.0,?
2.017113E7,2015.0,004,Campaign Finance Board,10647.0,10647.0,?
2.017113E7,2014.0,072,Department of Correction,1103097.0,1088985.0,?
2.017113E7,2012.0,013,President,Borough of Queens,4587.0,4587.0,?
2.017113E7,2009.0,094,Department of Employment,0.0,0.0,?
2.017113E7,2005.0,021,Office of Administrative Tax Appeals,2319.0,2319.0,?
2.017113E7,2016.0,014,President,Borough of S.I.,4048.0,4048.0,?
2.017113E7,2004.0,042,City University,544671.0,353139.0,?
2.017113E7,2013.0,037,New York Public Library,113166.0,111016.0,?
2.017113E7,2007.0,037,New York Public Library,106357.0,106357.0,?
2.017113E7,2003.0,035,NY Public Library - Research,16633.0,16633.0,?
2.017113E7,2004.0,056,Police Department,3582185.0,3218168.0,?
2.017113E7,2012.0,021,Office of Administrative Tax Appeals,3850.0,3850.0,?
2.017113E7,2008.0,015,Office of the Comptroller,65762.0,56906.0,?
2.017113E7,2010.0,056,Police Department,4666857.0,4199393.0,?
2.017113E7,2012.0,014,President,Borough of S.I.,3859.0,3859.0,?
2.017113E7,2010.0,017,Dept. of Emergency Management,27224.0,13051.0,?
2.017113E7,2002.0,042,City University,436923.0,287507.0,?
2.017113E7,2006.0,040,Department of Education,1.4959318E7,6306405.0,?
2.017113E7,2015.0,072,Department of Correction,1162121.0,1148369.0,?
2.017113E7,2004.0,054,Civilian Complaint Review Bd.,10076.0,10054.0,?
2.017113E7,2014.0,002,Mayoralty,95787.0,66073.0,?
2.017113E7,2004.0,037,New York Public Library,89747.0,89747.0,?
2.017113E7,2006.0,004,Campaign Finance Board,38692.0,38692.0,?
2.017113E7,2002.0,012,President,Borough of Brooklyn,6090.0,5941.0,?
2.017113E7,2004.0,025,Law Department,108603.0,103228.0,?
2.017113E7,2013.0,032,Department of Investigation,36371.0,15237.0,?
2.017113E7,2014.0,071,Dept. of Homeless Services,1043282.0,497070.0,?
2.017113E7,2003.0,011,President,Borough of the Bronx,5358.0,5283.0,?
2.017113E7,2002.0,002,Mayoralty,109673.0,67815.0,?
2.017113E7,2013.0,030,Department of City Planning,20928.0,6934.0,?
2.017113E7,2008.0,037,New York Public Library,117298.0,117198.0,?
2.017113E7,2011.0,013,President,Borough of Queens,4701.0,4639.0,?
2.017113E7,2014.0,039,Queens Borough Public Library,85068.0,83731.0,?
2.017113E7,2002.0,008,Office of the Actuary,3149.0,3149.0,?
2.0171201E7,2017.0,037,New York Public Library,138032.0,135960.0,?
2.017113E7,2016.0,056,Police Department,5328651.0,4799701.0,?
2.017113E7,2010.0,004,Campaign Finance Board,44320.0,44320.0,?
2.017113E7,2016.0,072,Department of Correction,1307633.0,1293463.0,?
2.017113E7,2014.0,063,Department of Veterans  Services,0.0,0.0,?
2.017113E7,2005.0,002,Mayoralty,75306.0,56651.0,?
2.017113E7,2014.0,040,Department of Education,2.0085287E7,9546810.0,?
2.017113E7,2007.0,004,Campaign Finance Board,6576.0,6576.0,?
2.017113E7,2016.0,073,Board of Correction,1493.0,1489.0,?
2.017113E7,2003.0,072,Department of Correction,866456.0,822870.0,?
2.017113E7,2009.0,011,President,Borough of the Bronx,5566.0,5192.0,?
2.017113E7,2013.0,021,Office of Administrative Tax Appeals,4247.0,4247.0,?
2.017113E7,2012.0,011,President,Borough of the Bronx,4868.0,4825.0,?
2.017113E7,2005.0,095,Citywide Pension Contributions,3369832.0,3194122.0,?
2.017113E7,2006.0,073,Board of Correction,861.0,861.0,?
2.017113E7,2007.0,021,Office of Administrative Tax Appeals,2601.0,2601.0,?
2.017113E7,2012.0,003,Board of Elections,109839.0,109376.0,?
2.017113E7,2002.0,011,President,Borough of the Bronx,6944.0,6944.0,?
2.017113E7,2002.0,071,Dept. of Homeless Services,540359.0,252190.0,?
2.017113E7,2015.0,098,Miscellaneous,9644715.0,8177672.0,?
2.017113E7,2006.0,021,Office of Administrative Tax Appeals,2366.0,2366.0,?
2.017113E7,2010.0,068,Admin. for Children Services,2877430.0,710425.0,?
2.017113E7,2003.0,037,New York Public Library,87471.0,87471.0,?
2.017113E7,2015.0,032,Department of Investigation,34983.0,20851.0,?
2.017113E7,2016.0,004,Campaign Finance Board,7886.0,7886.0,?
2.017113E7,2012.0,098,Miscellaneous,6137716.0,5029320.0,?
2.017113E7,2006.0,035,NY Public Library - Research,19034.0,19034.0,?
2.017113E7,2013.0,010,President,Borough of Manhattan,4430.0,4430.0,?
2.017113E7,2008.0,073,Board of Correction,915.0,915.0,?
2.017113E7,2016.0,095,Citywide Pension Contributions,9283217.0,9138938.0,?
2.017113E7,2003.0,038,Brooklyn Public Library,64665.0,64665.0,?
2.017113E7,2011.0,063,Department of Veterans  Services,0.0,0.0,?
2.017113E7,2015.0,054,Civilian Complaint Review Bd.,12684.0,12684.0,?
2.017113E7,2013.0,008,Office of the Actuary,5704.0,5704.0,?
2.017113E7,2004.0,012,President,Borough of Brooklyn,4839.0,4713.0,?
2.017113E7,2016.0,038,Brooklyn Public Library,102041.0,99090.0,?
2.0171201E7,2017.0,002,Mayoralty,121263.0,81252.0,?
2.017113E7,2015.0,063,Department of Veterans  Services,0.0,0.0,?
2.017113E7,2013.0,040,Department of Education,1.9232415E7,9080876.0,?
2.0171201E7,2017.0,068,Admin. for Children Services,2974093.0,808397.0,?
2.017113E7,2011.0,069,Department of Social Services,8068753.0,5659488.0,?
2.017113E7,2010.0,030,Department of City Planning,26231.0,10704.0,?
2.017113E7,2010.0,014,President,Borough of S.I.,3875.0,3871.0,?
2.017113E7,2003.0,004,Campaign Finance Board,7245.0,7245.0,?
2.017113E7,2010.0,071,Dept. of Homeless Services,941984.0,373743.0,?
2.017113E7,2009.0,014,President,Borough of S.I.,3986.0,3946.0,?
2.0171201E7,2017.0,057,Fire Department,2037656.0,1776235.0,?
2.017113E7,2011.0,098,Miscellaneous,6244642.0,4959691.0,?
2.017113E7,2003.0,040,Department of Education,1.2780991E7,5103243.0,?
2.017113E7,2002.0,099,Debt Service,3353187.0,3314531.0,?
2.017113E7,2010.0,003,Board of Elections,95706.0,95446.0,?
2.017113E7,2014.0,095,Citywide Pension Contributions,8265364.0,8109074.0,?
2.017113E7,2016.0,035,NY Public Library - Research,26737.0,26737.0,?
2.017113E7,2016.0,042,City University,1018697.0,703361.0,?
2.017113E7,2003.0,030,Department of City Planning,19190.0,7706.0,?
2.017113E7,2005.0,063,Department of Veterans  Services,0.0,0.0,?
2.017113E7,2004.0,017,Dept. of Emergency Management,7579.0,3481.0,?
2.017113E7,2016.0,057,Fire Department,1974517.0,1707700.0,?
2.017113E7,2016.0,021,Office of Administrative Tax Appeals,4259.0,4259.0,?
2.017113E7,2010.0,072,Department of Correction,1011995.0,975603.0,?
2.017113E7,2014.0,068,Admin. for Children Services,2785453.0,861826.0,?
2.017113E7,2007.0,057,Fire Department,1444538.0,1271686.0,?
2.017113E7,2010.0,008,Office of the Actuary,4977.0,4977.0,?
2.017113E7,2011.0,094,Department of Employment,0.0,0.0,?
2.017113E7,2013.0,011,President,Borough of the Bronx,4982.0,4854.0,?
2.017113E7,2015.0,015,Office of the Comptroller,86477.0,69988.0,?
2.017113E7,2004.0,003,Board of Elections,68059.0,68059.0,?
2.017113E7,2002.0,098,Miscellaneous,4186973.0,3894252.0,?
2.017113E7,2011.0,030,Department of City Planning,23662.0,7943.0,?
2.017113E7,2009.0,012,President,Borough of Brooklyn,5652.0,5618.0,?
2.017113E7,2009.0,030,Department of City Planning,26895.0,10801.0,?
2.017113E7,2011.0,002,Mayoralty,94884.0,63616.0,?
2.017113E7,2014.0,008,Office of the Actuary,5568.0,5568.0,?
2.017113E7,2005.0,071,Dept. of Homeless Services,722640.0,301093.0,?
2.017113E7,2009.0,015,Office of the Comptroller,67892.0,58646.0,?
2.017113E7,2008.0,072,Department of Correction,965659.0,926553.0,?
2.017113E7,2016.0,015,Office of the Comptroller,90370.0,70935.0,?
2.017113E7,2012.0,012,President,Borough of Brooklyn,5140.0,5134.0,?
2.017113E7,2002.0,014,President,Borough of S.I.,4788.0,4742.0,?
2.017113E7,2007.0,095,Citywide Pension Contributions,4856280.0,4688680.0,?
2.017113E7,2006.0,057,Fire Department,1412325.0,1246047.0,?
2.017113E7,2006.0,099,Debt Service,4315659.0,4021030.0,?
2.0171201E7,2017.0,054,Civilian Complaint Review Bd.,15230.0,15230.0,?
2.017113E7,2008.0,039,Queens Borough Public Library,85771.0,85671.0,?
2.017113E7,2010.0,057,Fire Department,1670022.0,1431240.0,?
2.017113E7,2011.0,021,Office of Administrative Tax Appeals,3712.0,3712.0,?
2.017113E7,2010.0,015,Office of the Comptroller,67657.0,55041.0,?
2.017113E7,2010.0,035,NY Public Library - Research,26642.0,26642.0,?
2.017113E7,2010.0,021,Office of Administrative Tax Appeals,3707.0,3707.0,?
2.017113E7,2003.0,099,Debt Service,3032606.0,3007254.0,?
2.017113E7,2005.0,010,President,Borough of Manhattan,3889.0,3889.0,?
2.017113E7,2004.0,071,Dept. of Homeless Services,673802.0,264615.0,?
2.017113E7,2006.0,063,Department of Veterans  Services,0.0,0.0,?
2.017113E7,2007.0,042,City University,622693.0,410674.0,?
2.017113E7,2005.0,032,Department of Investigation,19753.0,16116.0,?
2.017113E7,2013.0,042,City University,838710.0,589995.0,?
2.017113E7,2006.0,013,President,Borough of Queens,4947.0,4831.0,?
2.017113E7,2002.0,068,Admin. for Children Services,2375083.0,652125.0,?
2.017113E7,2011.0,068,Admin. for Children Services,2760803.0,695156.0,?
2.017113E7,2002.0,072,Department of Correction,886754.0,811611.0,?
2.017113E7,2005.0,017,Dept. of Emergency Management,9104.0,3420.0,?
2.017113E7,2006.0,098,Miscellaneous,6270142.0,5775998.0,?
2.017113E7,2003.0,071,Dept. of Homeless Services,632418.0,285709.0,?
2.0171201E7,2017.0,039,Queens Borough Public Library,105159.0,103685.0,?
2.017113E7,2005.0,013,President,Borough of Queens,4889.0,4719.0,?
2.017113E7,2014.0,042,City University,891857.0,621073.0,?
2.017113E7,2005.0,098,Miscellaneous,6342446.0,4899386.0,?
2.017113E7,2004.0,057,Fire Department,1183700.0,1061562.0,?
2.017113E7,2011.0,032,Department of Investigation,21737.0,15431.0,?
2.017113E7,2006.0,010,President,Borough of Manhattan,4318.0,4318.0,?
2.017113E7,2005.0,025,Law Department,118911.0,112207.0,?
2.017113E7,2007.0,068,Admin. for Children Services,2758676.0,900507.0,?
2.017113E7,2006.0,056,Police Department,3794183.0,3404713.0,?
2.017113E7,2009.0,025,Law Department,132205.0,125096.0,?
2.017113E7,2015.0,038,Brooklyn Public Library,91560.0,89402.0,?
2.017113E7,2004.0,013,President,Borough of Queens,4817.0,4505.0,?
2.017113E7,2013.0,099,Debt Service,5761198.0,5395048.0,?
2.017113E7,2015.0,013,President,Borough of Queens,4755.0,4678.0,?
2.017113E7,2014.0,038,Brooklyn Public Library,84894.0,83573.0,?
2.017113E7,2005.0,042,City University,575585.0,374457.0,?
2.017113E7,2007.0,069,Department of Social Services,7425152.0,5385637.0,?
2.017113E7,2011.0,012,President,Borough of Brooklyn,5374.0,5150.0,?
2.017113E7,2012.0,057,Fire Department,1757228.0,1513063.0,?
2.017113E7,2013.0,054,Civilian Complaint Review Bd.,10608.0,10408.0,?
2.017113E7,2011.0,011,President,Borough of the Bronx,4861.0,4841.0,?
2.017113E7,2006.0,039,Queens Borough Public Library,71802.0,71802.0,?
2.017113E7,2005.0,037,New York Public Library,94737.0,94737.0,?
2.017113E7,2006.0,071,Dept. of Homeless Services,725376.0,346841.0,?
2.017113E7,2014.0,025,Law Department,162707.0,152241.0,?
2.017113E7,2015.0,025,Law Department,175590.0,165831.0,?
2.017113E7,2015.0,008,Office of the Actuary,6247.0,6247.0,?
2.017113E7,2009.0,038,Brooklyn Public Library,90556.0,90495.0,?
2.017113E7,2007.0,011,President,Borough of the Bronx,6359.0,6180.0,?
2.017113E7,2004.0,021,Office of Administrative Tax Appeals,1956.0,1956.0,?
2.017113E7,2005.0,039,Queens Borough Public Library,66834.0,66834.0,?
2.017113E7,2014.0,011,President,Borough of the Bronx,4901.0,4796.0,?
2.017113E7,2012.0,069,Department of Social Services,9391227.0,7154813.0,?
2.017113E7,2004.0,040,Department of Education,1.3148112E7,5464382.0,?
2.017113E7,2005.0,073,Board of Correction,856.0,830.0,?
2.017113E7,2013.0,038,Brooklyn Public Library,84698.0,82707.0,?
2.017113E7,2014.0,013,President,Borough of Queens,4985.0,4931.0,?
2.017113E7,2007.0,098,Miscellaneous,7054203.0,6517244.0,?
2.017113E7,2012.0,035,NY Public Library - Research,22004.0,22004.0,?
2.017113E7,2002.0,004,Campaign Finance Board,48500.0,48478.0,?
2.017113E7,2009.0,035,NY Public Library - Research,24974.0,24974.0,?
2.017113E7,2010.0,032,Department of Investigation,22720.0,16734.0,?
2.017113E7,2007.0,054,Civilian Complaint Review Bd.,10717.0,10717.0,?
2.017113E7,2007.0,073,Board of Correction,905.0,886.0,?
2.017113E7,2005.0,056,Police Department,3904880.0,3463754.0,?
2.017113E7,2013.0,068,Admin. for Children Services,2805021.0,822186.0,?
2.017113E7,2005.0,099,Debt Service,4025207.0,3946782.0,?
2.017113E7,2002.0,054,Civilian Complaint Review Bd.,9329.0,9324.0,?
2.017113E7,2006.0,008,Office of the Actuary,4944.0,4944.0,?
2.017113E7,2010.0,094,Department of Employment,0.0,0.0,?
2.017113E7,2008.0,063,Department of Veterans  Services,0.0,0.0,?
2.017113E7,2016.0,002,Mayoralty,109533.0,70820.0,?
2.017113E7,2016.0,040,Department of Education,2.242156E7,1.0607314E7,?
2.017113E7,2007.0,003,Board of Elections,71748.0,71748.0,?
2.017113E7,2016.0,011,President,Borough of the Bronx,5064.0,5047.0,?
2.017113E7,2009.0,010,President,Borough of Manhattan,4996.0,4979.0,?
2.017113E7,2006.0,032,Department of Investigation,21131.0,16723.0,?
2.017113E7,2002.0,039,Queens Borough Public Library,68140.0,68140.0,?
2.017113E7,2016.0,094,Department of Employment,0.0,0.0,?
2.017113E7,2016.0,003,Board of Elections,116672.0,116586.0,?
2.017113E7,2002.0,037,New York Public Library,96805.0,96805.0,?
2.017113E7,2005.0,072,Department of Correction,819961.0,778478.0,?
2.017113E7,2009.0,002,Mayoralty,90933.0,66374.0,?
2.017113E7,2008.0,010,President,Borough of Manhattan,5822.0,5110.0,?
2.017113E7,2009.0,042,City University,707115.0,481431.0,?
2.017113E7,2010.0,063,Department of Veterans  Services,0.0,0.0,?
2.017113E7,2012.0,095,Citywide Pension Contributions,7954705.0,7797915.0,?
2.017113E7,2007.0,039,Queens Borough Public Library,76770.0,76770.0,?
2.017113E7,2002.0,032,Department of Investigation,23138.0,20792.0,?
2.017113E7,2006.0,015,Office of the Comptroller,61335.0,53673.0,?
2.017113E7,2004.0,038,Brooklyn Public Library,66781.0,66781.0,?
2.017113E7,2016.0,017,Dept. of Emergency Management,35671.0,3352.0,?
2.017113E7,2011.0,057,Fire Department,1733601.0,1487887.0,?
2.017113E7,2007.0,012,President,Borough of Brooklyn,6072.0,6049.0,?
2.017113E7,2004.0,032,Department of Investigation,19589.0,16245.0,?
2.017113E7,2010.0,040,Department of Education,1.8498505E7,7140162.0,?
2.017113E7,2010.0,002,Mayoralty,95503.0,67427.0,?
2.017113E7,2003.0,025,Law Department,101995.0,96008.0,?
2.017113E7,2015.0,002,Mayoralty,101722.0,69635.0,?
2.017113E7,2008.0,013,President,Borough of Queens,6660.0,6620.0,?
2.017113E7,2009.0,039,Queens Borough Public Library,89176.0,88576.0,?
2.017113E7,2014.0,012,President,Borough of Brooklyn,5089.0,4916.0,?
2.017113E7,2005.0,008,Office of the Actuary,4116.0,4116.0,?
2.017113E7,2011.0,038,Brooklyn Public Library,82451.0,81956.0,?
2.017113E7,2015.0,039,Queens Borough Public Library,90327.0,89179.0,?
2.017113E7,2012.0,040,Department of Education,1.9283256E7,9075717.0,?
2.017113E7,2007.0,008,Office of the Actuary,4539.0,4539.0,?
2.017113E7,2002.0,003,Board of Elections,67482.0,67482.0,?
2.017113E7,2011.0,035,NY Public Library - Research,22023.0,22023.0,?
2.017113E7,2007.0,072,Department of Correction,949760.0,913457.0,?
2.0171201E7,2017.0,098,Miscellaneous,8769411.0,6924022.0,?
2.017113E7,2014.0,069,Department of Social Services,9531094.0,7482195.0,?
2.017113E7,2006.0,094,Department of Employment,0.0,0.0,?
2.017113E7,2014.0,056,Police Department,4912272.0,4372951.0,?
2.017113E7,2012.0,032,Department of Investigation,21288.0,14522.0,?
2.017113E7,2008.0,025,Law Department,125308.0,118905.0,?
2.017113E7,2004.0,098,Miscellaneous,4578809.0,4064405.0,?
2.017113E7,2008.0,094,Department of Employment,0.0,0.0,?
2.017113E7,2012.0,030,Department of City Planning,22832.0,8233.0,?
2.0171201E7,2017.0,017,Dept. of Emergency Management,47395.0,25503.0,?
2.017113E7,2014.0,004,Campaign Finance Board,53531.0,53476.0,?
2.017113E7,2014.0,015,Office of the Comptroller,80738.0,64282.0,?
2.017113E7,2004.0,015,Office of the Comptroller,55546.0,50200.0,?
2.017113E7,2007.0,014,President,Borough of S.I.,4267.0,4267.0,?
2.017113E7,2015.0,094,Department of Employment,0.0,0.0,?
2.017113E7,2015.0,003,Board of Elections,106755.0,106508.0,?
2.017113E7,2015.0,035,NY Public Library - Research,24266.0,24266.0,?
2.017113E7,2011.0,071,Dept. of Homeless Services,1019183.0,417276.0,?
2.017113E7,2002.0,015,Office of the Comptroller,57602.0,54474.0,?
2.017113E7,2012.0,094,Department of Employment,0.0,0.0,?
2.017113E7,2007.0,010,President,Borough of Manhattan,4694.0,4462.0,?
2.017113E7,2012.0,054,Civilian Complaint Review Bd.,8739.0,8739.0,?
2.017113E7,2013.0,072,Department of Correction,1090909.0,1064109.0,?
2.017113E7,2005.0,004,Campaign Finance Board,5357.0,5357.0,?
2.017113E7,2003.0,054,Civilian Complaint Review Bd.,8875.0,8874.0,?
2.017113E7,2013.0,013,President,Borough of Queens,4602.0,4533.0,?
2.017113E7,2008.0,008,Office of the Actuary,5060.0,5060.0,?
2.017113E7,2013.0,039,Queens Borough Public Library,84188.0,81871.0,?
2.017113E7,2010.0,098,Miscellaneous,6237230.0,4964091.0,?
2.017113E7,2011.0,099,Debt Service,4939842.0,4763130.0,?
2.017113E7,2012.0,038,Brooklyn Public Library,85031.0,83698.0,?
2.017113E7,2009.0,099,Debt Service,4691385.0,4615198.0,?
2.017113E7,2009.0,068,Admin. for Children Services,2844230.0,817647.0,?
2.0171201E7,2017.0,056,Police Department,5583994.0,5016088.0,?
2.017113E7,2009.0,017,Dept. of Emergency Management,19993.0,10905.0,?
2.017113E7,2015.0,095,Citywide Pension Contributions,8616325.0,8457833.0,?
2.017113E7,2013.0,014,President,Borough of S.I.,3905.0,3905.0,?
2.017113E7,2007.0,017,Dept. of Emergency Management,14896.0,6244.0,?
2.017113E7,2003.0,002,Mayoralty,94449.0,50729.0,?
2.017113E7,2010.0,011,President,Borough of the Bronx,4894.0,4849.0,?
2.0171201E7,2017.0,021,Office of Administrative Tax Appeals,4619.0,4619.0,?
2.017113E7,2006.0,069,Department of Social Services,6935913.0,4839573.0,?
2.017113E7,2012.0,068,Admin. for Children Services,2854526.0,847576.0,?
2.017113E7,2003.0,069,Department of Social Services,6159736.0,3960255.0,?
2.017113E7,2002.0,095,Citywide Pension Contributions,1491901.0,1334377.0,?
2.017113E7,2002.0,025,Law Department,96258.0,89579.0,?
2.017113E7,2002.0,010,President,Borough of Manhattan,5027.0,5023.0,?
2.017113E7,2015.0,056,Police Department,5151559.0,4618153.0,?
2.017113E7,2005.0,015,Office of the Comptroller,56616.0,50290.0,?
2.017113E7,2004.0,072,Department of Correction,833348.0,791570.0,?
2.017113E7,2013.0,035,NY Public Library - Research,22278.0,22278.0,?
2.017113E7,2011.0,095,Citywide Pension Contributions,6999833.0,6834496.0,?
2.017113E7,2012.0,042,City University,791320.0,561417.0,?
2.017113E7,2006.0,054,Civilian Complaint Review Bd.,10142.0,10073.0,?
2.017113E7,2014.0,098,Miscellaneous,1.0522242E7,9085208.0,?
2.017113E7,2010.0,073,Board of Correction,921.0,921.0,?
2.017113E7,2014.0,094,Department of Employment,0.0,0.0,?
2.017113E7,2009.0,037,New York Public Library,121990.0,121222.0,?
2.0171201E7,2017.0,063,Department of Veterans  Services,2468.0,2146.0,?
2.017113E7,2011.0,008,Office of the Actuary,4997.0,4997.0,?
2.017113E7,2006.0,003,Board of Elections,63297.0,63297.0,?
2.017113E7,2007.0,038,Brooklyn Public Library,78775.0,78775.0,?
2.017113E7,2016.0,069,Department of Social Services,9397990.0,7367844.0,?
2.017113E7,2015.0,014,President,Borough of S.I.,3777.0,3777.0,?
2.017113E7,2014.0,032,Department of Investigation,29030.0,17350.0,?
2.017113E7,2014.0,017,Dept. of Emergency Management,34552.0,7464.0,?
2.017113E7,2011.0,039,Queens Borough Public Library,81264.0,80988.0,?
2.017113E7,2008.0,035,NY Public Library - Research,24326.0,24326.0,?
2.017113E7,2008.0,012,President,Borough of Brooklyn,8088.0,7981.0,?
2.017113E7,2010.0,010,President,Borough of Manhattan,4699.0,4350.0,?
2.0171201E7,2017.0,015,Office of the Comptroller,93617.0,71282.0,?
