MsCode,DemCode,EstCode,Year,Estimate,SE,LowerCIB,UpperCIB,Flag
MEASC,ETHG06,C_Population,2020,  14.7, 3.9,  10.8,  18.6,
MEASC,ETHG06,D_Proportion_diff,2020, -6.6,13.4,-20.0, 6.8,
MEASC,ETHG06,E_Number_diff,2020, -2.1, 2.8, -4.9, 0.6,
MEASC,ETHG99,A_Proportion,2020,11.3,1.1,10.3,12.4,
MEASC,ETHG99,B_Number,2020,129.6,12.1,117.5,141.7,
MEASC,ETHG99,C_Population,2020,1142.3, 1.3,1141.1,1143.6,
MEASC,ETHG99,D_Proportion_diff,2020, -1.8, 1.5, -3.3,-0.4,
MEASC,ETHG99,E_Number_diff,2020,-19.8,16.7,-36.4,-3.1,
MEASC,REGC01,A_Proportion,2020,15.5, 8.0, 7.5,23.5,
MEASC,REGC01,B_Number,2020,  6.4, 3.5,  3.0,  9.9,
MEASC,REGC01,C_Population,2020,  41.5, 4.9,  36.6,  46.4,
MEASC,REGC01,D_Proportion_diff,2020, 1.6, 9.5, -7.9,11.1,
MEASC,REGC01,E_Number_diff,2020,  0.1, 4.3, -4.2, 4.4,
MEASC,REGC02,A_Proportion,2020,12.1, 2.1,10.0,14.2,
MEASC,REGC02,B_Number,2020, 48.2, 8.7, 39.5, 56.9,
MEASC,REGC02,C_Population,2020, 397.3,13.7, 383.6, 411.0,
MEASC,REGC02,D_Proportion_diff,2020,-1.1, 2.7, -3.8, 1.6,
MEASC,REGC02,E_Number_diff,2020, -1.1,11.1,-12.2,10.0,
MEASC,REGC03,A_Proportion,2020,12.6, 3.5, 9.1,16.0,
MEASC,REGC03,B_Number,2020, 15.5, 4.5, 11.0, 20.0,
MEASC,REGC03,C_Population,2020, 123.3, 8.1, 115.2, 131.4,
MEASC,REGC03,D_Proportion_diff,2020,-3.2, 4.7, -7.9, 1.5,
MEASC,REGC03,E_Number_diff,2020, -3.6, 5.9, -9.6, 2.3,
MEASC,REGC04,A_Proportion,2020,12.0, 5.4, 6.6,17.4,
MEASC,REGC04,B_Number,2020,  9.4, 4.5,  4.9, 13.9,
MEASC,REGC04,C_Population,2020,  78.4, 6.3,  72.1,  84.7,
MEASC,REGC04,D_Proportion_diff,2020,-1.7, 6.2, -7.9, 4.5,
MEASC,REGC04,E_Number_diff,2020, -1.9, 5.1, -7.1, 3.2,
MEASC,REGC05,A_Proportion,2020, 9.2, 3.1, 6.1,12.3,
MEASC,REGC05,B_Number,2020,  4.7, 1.7,  3.0,  6.4,
MEASC,REGC05,C_Population,2020,  50.9, 5.5,  45.4,  56.3,
MEASC,REGC05,D_Proportion_diff,2020,-5.4, 5.3,-10.7,-0.1,
MEASC,REGC05,E_Number_diff,2020, -3.5, 3.0, -6.4,-0.5,
MEASC,REGC06,A_Proportion,2020,12.5, 7.2, 5.3,19.7,
MEASC,REGC06,B_Number,2020,  4.1, 2.4,  1.6,  6.5,
MEASC,REGC06,C_Population,2020,  32.6, 3.3,  29.3,  35.9,
MEASC,REGC06,D_Proportion_diff,2020,-5.2, 9.9,-15.1, 4.7,
MEASC,REGC06,E_Number_diff,2020, -1.1, 3.2, -4.3, 2.1,
MEASC,REGC07,A_Proportion,2020,15.6, 5.3,10.3,20.9,
MEASC,REGC07,B_Number,2020,  9.1, 3.2,  5.9, 12.3,
MEASC,REGC07,C_Population,2020,  58.3, 5.3,  53.0,  63.6,
MEASC,REGC07,D_Proportion_diff,2020,-2.2, 7.1, -9.3, 4.9,
MEASC,REGC07,E_Number_diff,2020, -1.6, 4.3, -5.9, 2.7,
MEASC,REGC08,A_Proportion,2020, 7.6, 2.6, 4.9,10.2,
MEASC,REGC08,B_Number,2020,  8.1, 2.8,  5.3, 11.0,
MEASC,REGC08,C_Population,2020, 107.5, 9.7,  97.8, 117.2,
MEASC,REGC08,D_Proportion_diff,2020,-1.8, 3.5, -5.4, 1.7,
MEASC,REGC08,E_Number_diff,2020, -2.4, 4.0, -6.4, 1.6,
MEASC,REGC09,A_Proportion,2020,17.2, 9.2, 8.0,26.4,
MEASC,REGC09,B_Number,2020,  6.7, 3.9,  2.9, 10.6,
MEASC,REGC09,C_Population,2020,  39.0, 6.3,  32.7,  45.3,
MEASC,REGC09,D_Proportion_diff,2020, 2.3,10.4, -8.1,12.7,
MEASC,REGC09,E_Number_diff,2020,  0.6, 4.2, -3.6, 4.9,
MEASC,REGC10,A_Proportion,2020, 8.5, 2.3, 6.2,10.8,
MEASC,REGC10,B_Number,2020, 12.0, 3.3,  8.7, 15.3,
MEASC,REGC10,C_Population,2020, 140.7,11.6, 129.1, 152.3,
MEASC,REGC10,D_Proportion_diff,2020,-1.4, 4.0, -5.4, 2.6,
MEASC,REGC10,E_Number_diff,2020, -1.4, 5.6, -7.0, 4.2,
MEASC,REGC11,A_Proportion,2020, 4.4, 3.1, 1.3, 7.6,
MEASC,REGC11,B_Number,2020,  2.2, 1.6,  0.6,  3.8,
MEASC,REGC11,C_Population,2020,  49.2, 6.8,  42.4,  56.1,
MEASC,REGC11,D_Proportion_diff,2020,-7.6, 8.1,-15.6, 0.5,
MEASC,REGC11,E_Number_diff,2020, -4.1, 4.2, -8.3, 0.1,
MEASC,REGC12,A_Proportion,2020,13.7,10.0, 3.7,23.7,
MEASC,REGC12,B_Number,2020,  3.2, 2.4,  0.9,  5.6,
MEASC,REGC12,C_Population,2020,  23.6, 2.4,  21.2,  26.0,
MEASC,REGC12,D_Proportion_diff,2020, 1.7,11.8,-10.0,13.5,
MEASC,REGC12,E_Number_diff,2020,  0.3, 2.9, -2.5, 3.2,
MEASC,REGC99,A_Proportion,2020,11.3, 1.1,10.3,12.4,
MEASC,REGC99,B_Number,2020,129.6,12.1,117.5,141.7,
MEASC,REGC99,C_Population,2020,1142.3, 1.3,1141.1,1143.6,
MEASC,REGC99,D_Proportion_diff,2020,-1.8, 1.5, -3.3,-0.4,
MEASC,REGC99,E_Number_diff,2020,-19.8,16.7,-36.4,-3.1,
MEASE,DISD01,A_Proportion,2020,28.2,3.7,24.5,31.9,
MEASE,DISD01,B_Number,2020, 32.4, 4.9, 27.5, 37.4,
MEASE,DISD01,C_Population,2020, 115.2, 8.3, 106.9, 123.5,
MEASE,DISD02,A_Proportion,2020,21.5,1.5,20.0,23.1,
MEASE,DISD02,B_Number,2020,197.1,14.4,182.7,211.4,
MEASE,DISD02,C_Population,2020, 914.6,10.6, 904.0, 925.2,
MEASE,DISH01,A_Proportion,2020,27.9,3.1,24.9,31.0,
MEASE,DISH01,B_Number,2020, 95.8,10.8, 85.1,106.6,
MEASE,DISH01,C_Population,2020, 343.4,17.1, 326.3, 360.4,
MEASE,DISH02,A_Proportion,2020,19.8,1.7,18.2,21.5,
MEASE,DISH02,B_Number,2020,159.0,13.8,145.2,172.8,
MEASE,DISH02,C_Population,2020, 800.9,17.1, 783.8, 818.0,
MEASE,DISH99,A_Proportion,2020,22.3,1.4,20.9,23.7,
MEASE,DISH99,B_Number,2020,254.8,16.2,238.6,271.0,
MEASE,DISH99,C_Population,2020,1144.2, , , ,
MEASE,ETHG01,A_Proportion,2020,17.7, 1.6,16.2,19.3,
MEASE,ETHG01,B_Number,2020,136.7,11.9,124.8,148.6,
MEASE,ETHG01,C_Population,2020, 770.1,20.8, 749.4, 790.9,
MEASE,ETHG01,D_Proportion_diff,2020,  1.0, 2.2, -1.1, 3.2,
MEASE,ETHG01,E_Number_diff,2020,14.4,16.8, -2.4,31.3,
MEASE,ETHG02,A_Proportion,2020,29.9, 3.0,26.9,32.8,
MEASE,ETHG02,B_Number,2020, 86.2, 9.3, 76.9, 95.5,
MEASE,ETHG02,C_Population,2020, 288.8,13.7, 275.1, 302.5,
MEASE,ETHG02,D_Proportion_diff,2020,  0.6, 3.9, -3.3, 4.6,
MEASE,ETHG02,E_Number_diff,2020,-0.1,12.2,-12.3,12.0,
MEASE,ETHG03,A_Proportion,2020,30.9, 4.1,26.8,35.1,
MEASE,ETHG03,B_Number,2020, 45.3, 8.2, 37.1, 53.5,
MEASE,ETHG03,C_Population,2020, 146.4,14.4, 132.0, 160.8,
MEASE,ETHG03,D_Proportion_diff,2020,  0.0, 5.3, -5.3, 5.3,
MEASE,ETHG03,E_Number_diff,2020, 1.6, 9.3, -7.7,10.9,
MEASE,ETHG04,A_Proportion,2020,21.9, 3.0,18.9,25.0,
MEASE,ETHG04,B_Number,2020, 41.8, 7.1, 34.7, 48.9,
MEASE,ETHG04,C_Population,2020, 190.5,16.3, 174.2, 206.8,
MEASE,ETHG04,D_Proportion_diff,2020, -0.5, 4.0, -4.5, 3.5,
MEASE,ETHG04,E_Number_diff,2020, 1.3, 9.4, -8.1,10.7,
MEASE,ETHG05,A_Proportion,2020,38.7,12.1,26.6,50.8,
MEASE,ETHG05,B_Number,2020, 11.7, 4.4,  7.3, 16.2,
MEASE,ETHG05,C_Population,2020,  30.3, 6.8,  23.5,  37.1,
MEASE,ETHG05,D_Proportion_diff,2020, -0.7,15.7,-16.4,15.1,
MEASE,ETHG05,E_Number_diff,2020, 3.0, 4.9, -1.8, 7.9,
MEASE,ETHG06,A_Proportion,2020,22.3,15.1, 7.2,37.4,
MEASE,ETHG06,B_Number,2020,  3.2, 2.2,  1.0,  5.4,
MEASE,ETHG06,C_Population,2020,  14.3, 3.9,  10.5,  18.2,
MEASE,ETHG06,D_Proportion_diff,2020,-13.3,17.8,-31.1, 4.4,
MEASE,ETHG06,E_Number_diff,2020,-4.8, 3.6, -8.5,-1.2,
MEASE,ETHG99,A_Proportion,2020,22.3, 1.4,20.9,23.7,
MEASE,ETHG99,B_Number,2020,254.8,16.2,238.6,271.0,
MEASE,ETHG99,C_Population,2020,1144.2, , , ,
MEASE,ETHG99,D_Proportion_diff,2020,  0.2, 1.8, -1.7, 2.0,
MEASE,ETHG99,E_Number_diff,2020, 4.5,21.0,-16.5,25.6,
MEASE,REGC01,A_Proportion,2020,35.0, 8.6,26.4,43.6,
MEASE,REGC01,B_Number,2020, 14.8, 4.4, 10.5, 19.2,
MEASE,REGC01,C_Population,2020,  42.4, 4.8,  37.7,  47.2,
MEASE,REGC01,D_Proportion_diff,2020, 3.7,12.0, -8.3,15.8,
MEASE,REGC01,E_Number_diff,2020, 0.4, 6.1, -5.8, 6.5,
MEASE,REGC02,A_Proportion,2020,22.5, 2.3,20.2,24.8,
MEASE,REGC02,B_Number,2020, 90.1, 9.9, 80.1,100.0,
MEASE,REGC02,C_Population,2020, 400.7,13.4, 387.3, 414.2,
MEASE,REGC02,D_Proportion_diff,2020, 0.8, 2.8, -2.0, 3.6,
MEASE,REGC02,E_Number_diff,2020, 8.9,11.9, -2.9,20.8,
MEASE,REGC03,A_Proportion,2020,25.6, 4.6,21.0,30.1,
MEASE,REGC03,B_Number,2020, 31.3, 6.4, 25.0, 37.7,
MEASE,REGC03,C_Population,2020, 122.5, 7.4, 115.1, 129.9,
MEASE,REGC03,D_Proportion_diff,2020, 1.6, 5.4, -3.8, 7.0,
MEASE,REGC03,E_Number_diff,2020, 2.8, 7.6, -4.8,10.3,
MEASE,REGC04,A_Proportion,2020,20.2, 5.1,15.1,25.3,
MEASE,REGC04,B_Number,2020, 15.9, 4.4, 11.5, 20.3,
MEASE,REGC04,C_Population,2020,  78.7, 5.9,  72.8,  84.7,
MEASE,REGC04,D_Proportion_diff,2020,-3.9, 7.4,-11.3, 3.5,
MEASE,REGC04,E_Number_diff,2020,-3.7, 6.3,-10.0, 2.5,
MEASE,REGC05,A_Proportion,2020,19.8, 5.5,14.3,25.4,
MEASE,REGC05,B_Number,2020, 10.0, 3.2,  6.8, 13.2,
MEASE,REGC05,C_Population,2020,  50.4, 5.0,  45.4,  55.5,
MEASE,REGC05,D_Proportion_diff,2020,-4.8, 6.7,-11.6, 1.9,
MEASE,REGC05,E_Number_diff,2020,-3.6, 3.8, -7.4, 0.3,
MEASE,REGC06,A_Proportion,2020,19.3, 7.9,11.4,27.2,
MEASE,REGC06,B_Number,2020,  6.4, 2.7,  3.6,  9.1,
MEASE,REGC06,C_Population,2020,  33.0, 3.2,  29.8,  36.2,
MEASE,REGC06,D_Proportion_diff,2020,-3.3, 9.8,-13.2, 6.5,
MEASE,REGC06,E_Number_diff,2020,-0.3, 3.4, -3.7, 3.0,
MEASE,REGC07,A_Proportion,2020,28.0, 6.9,21.1,35.0,
MEASE,REGC07,B_Number,2020, 16.3, 4.5, 11.8, 20.8,
MEASE,REGC07,C_Population,2020,  58.1, 5.0,  53.1,  63.1,
MEASE,REGC07,D_Proportion_diff,2020, 0.2, 7.9, -7.7, 8.1,
MEASE,REGC07,E_Number_diff,2020,-0.5, 4.9, -5.4, 4.4,
MEASE,REGC08,A_Proportion,2020,13.2, 3.4, 9.7,16.6,
MEASE,REGC08,B_Number,2020, 14.1, 3.8, 10.4, 17.9,
MEASE,REGC08,C_Population,2020, 107.4, 9.4,  98.0, 116.9,
MEASE,REGC08,D_Proportion_diff,2020,-3.8, 4.5, -8.3, 0.7,
MEASE,REGC08,E_Number_diff,2020,-5.2, 5.4,-10.5, 0.2,
MEASE,REGC09,A_Proportion,2020,19.7, 7.8,11.9,27.5,
MEASE,REGC09,B_Number,2020,  7.6, 3.5,  4.1, 11.1,
MEASE,REGC09,C_Population,2020,  38.6, 5.5,  33.1,  44.0,
MEASE,REGC09,D_Proportion_diff,2020,-5.2,11.6,-16.9, 6.4,
MEASE,REGC09,E_Number_diff,2020,-2.7, 4.9, -7.6, 2.2,
MEASE,REGC10,A_Proportion,2020,21.9, 6.1,15.8,28.0,
MEASE,REGC10,B_Number,2020, 30.6, 7.4, 23.2, 38.0,
MEASE,REGC10,C_Population,2020, 139.8,11.6, 128.2, 151.4,
MEASE,REGC10,D_Proportion_diff,2020, 6.4, 5.5,  0.9,11.9,
MEASE,REGC10,E_Number_diff,2020, 9.6, 7.7,  1.9,17.3,
MEASE,REGC11,A_Proportion,2020,23.2, 8.4,14.8,31.6,
MEASE,REGC11,B_Number,2020, 11.3, 4.5,  6.8, 15.8,
MEASE,REGC11,C_Population,2020,  48.7, 6.7,  42.0,  55.4,
MEASE,REGC11,D_Proportion_diff,2020, 0.3, 9.8, -9.5,10.0,
MEASE,REGC11,E_Number_diff,2020,-0.6, 5.3, -5.9, 4.7,
MEASE,REGC12,A_Proportion,2020,26.6,10.0,16.6,36.7,
MEASE,REGC12,B_Number,2020,  6.4, 2.5,  3.9,  8.8,
MEASE,REGC12,C_Population,2020,  23.8, 2.3,  21.5,  26.1,
MEASE,REGC12,D_Proportion_diff,2020,-1.6,13.9,-15.5,12.4,
MEASE,REGC12,E_Number_diff,2020,-0.5, 3.6, -4.2, 3.1,
MEASE,REGC99,A_Proportion,2020,22.3, 1.4,20.9,23.7,
MEASE,REGC99,B_Number,2020,254.8,16.2,238.6,271.0,
MEASE,REGC99,C_Population,2020,1144.2, , , ,
MEASE,REGC99,D_Proportion_diff,2020, 0.2, 1.8, -1.7, 2.0,
MEASE,REGC99,E_Number_diff,2020, 4.5,21.0,-16.5,25.6,
MEASF,DISD01,A_Proportion,2020,32.8,4.2,28.7,37.0,
MEASF,DISD01,B_Number,2020, 37.8, 5.9, 31.9, 43.7,
MEASF,DISD01,C_Population,2020, 115.2, 8.3, 106.9, 123.5,
MEASF,DISD02,A_Proportion,2020,27.1,1.6,25.4,28.7,
MEASF,DISD02,B_Number,2020,247.5,15.2,232.3,262.7,
MEASF,DISD02,C_Population,2020, 914.6,10.6, 904.0, 925.2,
MEASF,DISH01,A_Proportion,2020,32.6,3.1,29.5,35.7,
MEASF,DISH01,B_Number,2020,111.9,12.0, 99.9,123.9,
MEASF,DISH01,C_Population,2020, 343.4,17.1, 326.3, 360.4,
MEASF,DISH02,A_Proportion,2020,25.8,1.6,24.2,27.5,
MEASF,DISH02,B_Number,2020,207.0,13.8,193.2,220.7,
MEASF,DISH02,C_Population,2020, 800.9,17.1, 783.8, 818.0,
MEASF,DISH99,A_Proportion,2020,27.9,1.5,26.3,29.4,
MEASF,DISH99,B_Number,2020,318.9,17.7,301.2,336.5,
MEASF,DISH99,C_Population,2020,1144.2, , , ,
MEASF,ETHG01,A_Proportion,2020,22.9, 1.9,21.0,24.8,
MEASF,ETHG01,B_Number,2020,176.4,14.5,161.9,190.9,
MEASF,ETHG01,C_Population,2020, 770.1,20.8, 749.4, 790.9,
MEASF,ETHG01,D_Proportion_diff,2020,-0.2, 2.5, -2.7, 2.3,
MEASF,ETHG01,E_Number_diff,2020, 7.4,19.4,-12.0,26.8,
MEASF,ETHG02,A_Proportion,2020,34.5, 2.9,31.6,37.4,
MEASF,ETHG02,B_Number,2020, 99.7, 9.6, 90.1,109.3,
MEASF,ETHG02,C_Population,2020, 288.8,13.7, 275.1, 302.5,
MEASF,ETHG02,D_Proportion_diff,2020, 1.5, 3.9, -2.5, 5.4,
MEASF,ETHG02,E_Number_diff,2020, 2.0,12.8,-10.8,14.8,
MEASF,ETHG03,A_Proportion,2020,35.6, 4.3,31.3,39.9,
MEASF,ETHG03,B_Number,2020, 52.2, 8.6, 43.5, 60.8,
MEASF,ETHG03,C_Population,2020, 146.4,14.4, 132.0, 160.8,
MEASF,ETHG03,D_Proportion_diff,2020, 1.2, 5.5, -4.2, 6.7,
MEASF,ETHG03,E_Number_diff,2020, 3.6, 9.9, -6.3,13.5,
MEASF,ETHG04,A_Proportion,2020,33.4, 3.3,30.1,36.7,
MEASF,ETHG04,B_Number,2020, 63.7, 8.2, 55.4, 71.9,
MEASF,ETHG04,C_Population,2020, 190.5,16.3, 174.2, 206.8,
MEASF,ETHG04,D_Proportion_diff,2020, 1.8, 5.0, -3.2, 6.7,
MEASF,ETHG04,E_Number_diff,2020, 6.6,12.0, -5.4,18.5,
MEASF,ETHG05,A_Proportion,2020,39.5,12.0,27.5,51.4,
MEASF,ETHG05,B_Number,2020, 12.0, 4.5,  7.4, 16.5,
MEASF,ETHG05,C_Population,2020,  30.3, 6.8,  23.5,  37.1,
MEASF,ETHG05,D_Proportion_diff,2020,-6.9,15.4,-22.3, 8.6,
MEASF,ETHG05,E_Number_diff,2020, 1.7, 4.9, -3.2, 6.7,
MEASF,ETHG06,A_Proportion,2020,31.0,16.2,14.8,47.1,
MEASF,ETHG06,B_Number,2020,  4.4, 2.4,  2.1,  6.8,
MEASF,ETHG06,C_Population,2020,  14.3, 3.9,  10.5,  18.2,
MEASF,ETHG06,D_Proportion_diff,2020,-5.4,18.5,-23.9,13.1,
MEASF,ETHG06,E_Number_diff,2020,-3.8, 3.8, -7.5, 0.0,
MEASF,ETHG99,A_Proportion,2020,27.9, 1.5,26.3,29.4,
MEASF,ETHG99,B_Number,2020,318.9,17.7,301.2,336.5,
MEASF,ETHG99,C_Population,2020,1144.2, , , ,
MEASF,ETHG99,D_Proportion_diff,2020, 0.2, 2.0, -1.8, 2.2,
MEASF,ETHG99,E_Number_diff,2020, 5.7,22.8,-17.2,28.5,
MEASF,REGC01,A_Proportion,2020,36.1,7.6,28.5,43.7,
MEASF,REGC01,B_Number,2020, 15.3, 4.1, 11.3, 19.4,
MEASF,REGC01,C_Population,2020,  42.4, 4.8,  37.7,  47.2,
MEASF,REGC01,D_Proportion_diff,2020, 5.6,10.0, -4.4,15.6,
MEASF,REGC01,E_Number_diff,2020, 1.2, 5.5, -4.3, 6.7,
MEASF,REGC02,A_Proportion,2020,30.9,2.4,28.5,33.3,
MEASF,REGC02,B_Number,2020,123.8,10.8,113.0,134.6,
MEASF,REGC02,C_Population,2020, 400.7,13.4, 387.3, 414.2,
MEASF,REGC02,D_Proportion_diff,2020, 1.6, 3.5, -1.9, 5.1,
MEASF,REGC02,E_Number_diff,2020,14.2,15.1, -0.9,29.3,
MEASF,REGC03,A_Proportion,2020,30.4,5.3,25.1,35.7,
MEASF,REGC03,B_Number,2020, 37.2, 7.4, 29.8, 44.7,
MEASF,REGC03,C_Population,2020, 122.5, 7.4, 115.1, 129.9,
MEASF,REGC03,D_Proportion_diff,2020,-0.6, 6.1, -6.7, 5.5,
MEASF,REGC03,E_Number_diff,2020, 0.4, 8.5, -8.1, 8.9,
MEASF,REGC04,A_Proportion,2020,27.2,5.7,21.5,32.9,
MEASF,REGC04,B_Number,2020, 21.4, 5.0, 16.5, 26.4,
MEASF,REGC04,C_Population,2020,  78.7, 5.9,  72.8,  84.7,
MEASF,REGC04,D_Proportion_diff,2020,-4.0, 7.4,-11.5, 3.4,
MEASF,REGC04,E_Number_diff,2020,-4.1, 6.7,-10.7, 2.6,
MEASF,REGC05,A_Proportion,2020,24.6,7.0,17.6,31.6,
MEASF,REGC05,B_Number,2020, 12.4, 4.1,  8.3, 16.5,
MEASF,REGC05,C_Population,2020,  50.4, 5.0,  45.4,  55.5,
MEASF,REGC05,D_Proportion_diff,2020,-3.2, 8.8,-12.0, 5.6,
MEASF,REGC05,E_Number_diff,2020,-2.9, 5.1, -8.0, 2.2,
MEASF,REGC06,A_Proportion,2020,24.3,9.7,14.6,34.1,
MEASF,REGC06,B_Number,2020,  8.0, 3.4,  4.6, 11.4,
MEASF,REGC06,C_Population,2020,  33.0, 3.2,  29.8,  36.2,
MEASF,REGC06,D_Proportion_diff,2020,-2.1,11.8,-13.8, 9.7,
MEASF,REGC06,E_Number_diff,2020, 0.2, 4.1, -3.9, 4.4,
MEASF,REGC07,A_Proportion,2020,29.8,6.3,23.5,36.1,
MEASF,REGC07,B_Number,2020, 17.3, 4.1, 13.2, 21.4,
MEASF,REGC07,C_Population,2020,  58.1, 5.0,  53.1,  63.1,
MEASF,REGC07,D_Proportion_diff,2020, 0.1, 7.4, -7.3, 7.5,
MEASF,REGC07,E_Number_diff,2020,-0.6, 4.6, -5.2, 4.1,
MEASF,REGC08,A_Proportion,2020,19.1,4.6,14.5,23.7,
MEASF,REGC08,B_Number,2020, 20.5, 5.2, 15.3, 25.7,
MEASF,REGC08,C_Population,2020, 107.4, 9.4,  98.0, 116.9,
MEASF,REGC08,D_Proportion_diff,2020,-3.3, 5.5, -8.8, 2.2,
MEASF,REGC08,E_Number_diff,2020,-5.0, 6.6,-11.6, 1.7,
MEASF,REGC09,A_Proportion,2020,24.7,8.1,16.6,32.8,
MEASF,REGC09,B_Number,2020,  9.5, 3.6,  5.9, 13.1,
MEASF,REGC09,C_Population,2020,  38.6, 5.5,  33.1,  44.0,
MEASF,REGC09,D_Proportion_diff,2020,-1.5,10.1,-11.5, 8.6,
MEASF,REGC09,E_Number_diff,2020,-1.3, 4.3, -5.5, 3.0,
MEASF,REGC10,A_Proportion,2020,24.2,5.6,18.7,29.8,
MEASF,REGC10,B_Number,2020, 33.9, 7.0, 26.8, 40.9,
MEASF,REGC10,C_Population,2020, 139.8,11.6, 128.2, 151.4,
MEASF,REGC10,D_Proportion_diff,2020, 2.0, 5.1, -3.2, 7.1,
MEASF,REGC10,E_Number_diff,2020, 3.7, 7.6, -3.8,11.3,
MEASF,REGC11,A_Proportion,2020,28.2,7.9,20.3,36.2,
MEASF,REGC11,B_Number,2020, 13.8, 4.5,  9.3, 18.2,
MEASF,REGC11,C_Population,2020,  48.7, 6.7,  42.0,  55.4,
MEASF,REGC11,D_Proportion_diff,2020, 0.9,10.0, -9.1,10.8,
MEASF,REGC11,E_Number_diff,2020,-0.4, 5.5, -6.0, 5.1,
MEASF,REGC12,A_Proportion,2020,24.0,7.7,16.3,31.8,
MEASF,REGC12,B_Number,2020,  5.7, 1.9,  3.8,  7.7,
MEASF,REGC12,C_Population,2020,  23.8, 2.3,  21.5,  26.1,
MEASF,REGC12,D_Proportion_diff,2020, 1.2,10.3, -9.1,11.5,
MEASF,REGC12,E_Number_diff,2020, 0.1, 2.6, -2.4, 2.7,
MEASF,REGC99,A_Proportion,2020,27.9,1.5,26.3,29.4,
MEASF,REGC99,B_Number,2020,318.9,17.7,301.2,336.5,
MEASF,REGC99,C_Population,2020,1144.2, , , ,
MEASF,REGC99,D_Proportion_diff,2020, 0.2, 2.0, -1.8, 2.2,
MEASF,REGC99,E_Number_diff,2020, 5.7,22.8,-17.2,28.5,
MEASG,DISD01,A_Proportion,2020,25.2,3.9,21.3,29.1,
MEASG,DISD01,B_Number,2020, 29.0, 5.2, 23.8, 34.2,
MEASG,DISD01,C_Population,2020, 115.2, 8.3, 106.9, 123.5,
MEASG,DISD02,A_Proportion,2020,19.3,1.4,17.9,20.6,
MEASG,DISD02,B_Number,2020,176.1,12.9,163.2,189.0,
MEASG,DISD02,C_Population,2020, 914.6,10.6, 904.0, 925.2,
MEASG,DISH01,A_Proportion,2020,23.8,2.8,20.9,26.6,
MEASG,DISH01,B_Number,2020, 81.6,10.2, 71.4, 91.7,
MEASG,DISH01,C_Population,2020, 343.4,17.1, 326.3, 360.4,
MEASG,DISH02,A_Proportion,2020,18.5,1.5,17.0,20.0,
MEASG,DISH02,B_Number,2020,148.0,12.8,135.2,160.8,
MEASG,DISH02,C_Population,2020, 800.9,17.1, 783.8, 818.0,
MEASG,DISH99,A_Proportion,2020,20.1,1.3,18.7,21.4,
MEASG,DISH99,B_Number,2020,229.6,15.1,214.5,244.6,
MEASG,DISH99,C_Population,2020,1144.2, , , ,
MEASG,ETHG01,A_Proportion,2020,16.0, 1.5,14.5,17.5,
MEASG,ETHG01,B_Number,2020,123.4,12.0,111.5,135.4,
MEASG,ETHG01,C_Population,2020, 770.1,20.8, 749.4, 790.9,
MEASG,ETHG01,D_Proportion_diff,2020, -0.2, 2.1, -2.3, 1.8,
MEASG,ETHG01,E_Number_diff,2020, 4.6,16.3,-11.7,20.8,
MEASG,ETHG02,A_Proportion,2020,23.5, 2.4,21.0,25.9,
MEASG,ETHG02,B_Number,2020, 67.7, 7.7, 60.1, 75.4,
MEASG,ETHG02,C_Population,2020, 288.8,13.7, 275.1, 302.5,
MEASG,ETHG02,D_Proportion_diff,2020, -1.5, 3.4, -4.8, 1.9,
MEASG,ETHG02,E_Number_diff,2020,-5.9,10.5,-16.3, 4.6,
MEASG,ETHG03,A_Proportion,2020,24.7, 3.6,21.1,28.3,
MEASG,ETHG03,B_Number,2020, 36.2, 6.7, 29.5, 42.9,
MEASG,ETHG03,C_Population,2020, 146.4,14.4, 132.0, 160.8,
MEASG,ETHG03,D_Proportion_diff,2020,  1.4, 4.7, -3.3, 6.1,
MEASG,ETHG03,E_Number_diff,2020, 3.3, 7.9, -4.6,11.2,
MEASG,ETHG04,A_Proportion,2020,25.3, 3.4,21.9,28.7,
MEASG,ETHG04,B_Number,2020, 48.2, 7.5, 40.7, 55.8,
MEASG,ETHG04,C_Population,2020, 190.5,16.3, 174.2, 206.8,
MEASG,ETHG04,D_Proportion_diff,2020,  0.6, 5.1, -4.6, 5.7,
MEASG,ETHG04,E_Number_diff,2020, 3.6,11.3, -7.7,14.9,
MEASG,ETHG05,A_Proportion,2020,33.0,11.4,21.6,44.4,
MEASG,ETHG05,B_Number,2020, 10.0, 4.2,  5.8, 14.2,
MEASG,ETHG05,C_Population,2020,  30.3, 6.8,  23.5,  37.1,
MEASG,ETHG05,D_Proportion_diff,2020, -3.5,15.9,-19.4,12.4,
MEASG,ETHG05,E_Number_diff,2020, 2.0, 4.8, -2.8, 6.7,
MEASG,ETHG06,A_Proportion,2020,16.8,10.2, 6.6,27.0,
MEASG,ETHG06,B_Number,2020,  2.4, 1.5,  0.9,  3.9,
MEASG,ETHG06,C_Population,2020,  14.3, 3.9,  10.5,  18.2,
MEASG,ETHG06,D_Proportion_diff,2020,-15.8,14.7,-30.6,-1.1,
MEASG,ETHG06,E_Number_diff,2020,-4.9, 3.4, -8.3,-1.5,
MEASG,ETHG99,A_Proportion,2020,20.1, 1.3,18.7,21.4,
MEASG,ETHG99,B_Number,2020,229.6,15.1,214.5,244.6,
MEASG,ETHG99,C_Population,2020,1144.2, , , ,
